日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),股息率市值加权
2016/1/8,3361.563,3930.48,2.77419E+13,2.03265E+13,8.41033E+12,0.0246
2016/1/7,3294.384,3851.93,2.71496E+13,1.99054E+13,8.24556E+12,0.0252
2016/1/6,3539.808,4138.89,2.8961E+13,2.12037E+13,8.84106E+12,0.0236
2016/1/5,3478.78,4067.53,2.84186E+13,2.08045E+13,8.6918E+12,0.024
2016/1/4,3469.066,4056.17,2.83667E+13,2.07536E+13,8.6667E+12,0.0241
2015/12/31,3731.005,4362.44,3.02541E+13,2.21442E+13,9.31205E+12,0.0226
2015/12/30,3765.175,4402.4,3.04882E+13,2.23083E+13,9.37909E+12,0.0224
2015/12/29,3761.875,4398.54,3.04134E+13,2.22979E+13,9.36241E+12,0.0225
2015/12/28,3727.632,4358.5,3.01756E+13,2.21063E+13,9.27866E+12,0.0227
2015/12/25,3838.201,4487.76,3.09762E+13,2.27043E+13,9.55321E+12,0.0221
2015/12/24,3829.402,4477.47,3.09372E+13,2.26641E+13,9.52842E+12,0.0221
2015/12/23,3866.381,4520.71,3.11862E+13,2.28498E+13,9.61907E+12,0.0219
2015/12/22,3876.733,4532.81,3.12359E+13,2.28918E+13,9.64232E+12,0.0219
2015/12/21,3865.965,4520.22,3.12164E+13,2.287E+13,9.6164E+12,0.0219
2015/12/18,3767.913,4405.58,3.05869E+13,2.2387E+13,9.37339E+12,0.0224
2015/12/17,3755.888,4391.52,3.05193E+13,2.23522E+13,9.3398E+12,0.0224
2015/12/16,3685.44,4309.15,3.00338E+13,2.20026E+13,9.1643E+12,0.0228
2015/12/15,3694.389,4319.09,3.00543E+13,2.20299E+13,9.18784E+12,0.0227
2015/12/14,3711.322,4338.89,3.02744E+13,2.21765E+13,9.23066E+12,0.0226
2015/12/11,3608.059,4218.16,2.86122E+13,2.13318E+13,8.8676E+12,0.0237
2015/12/10,3623.084,4235.73,2.87517E+13,2.14314E+13,8.90346E+12,0.0236
2015/12/9,3635.938,4250.75,2.88864E+13,2.15371E+13,8.93159E+12,0.0235
2015/12/8,3623.02,4235.65,2.87915E+13,2.14663E+13,8.90567E+12,0.0236
2015/12/7,3687.607,4311.16,2.93111E+13,2.18499E+13,9.06236E+12,0.0232
2015/12/4,3677.592,4299.45,2.932E+13,2.18404E+13,9.03713E+12,0.0232
2015/12/3,3749.299,4383.28,2.99909E+13,2.23123E+13,9.21505E+12,0.0226
2015/12/2,3721.955,4351.32,2.96198E+13,2.20642E+13,9.14835E+12,0.0229
2015/12/1,3591.696,4199.03,2.85488E+13,2.12902E+13,8.82748E+12,0.0238
2015/11/30,3566.412,4169.47,2.84736E+13,2.12014E+13,8.77031E+12,0.0239
2015/11/27,3556.992,4158.46,2.83769E+13,2.11415E+13,8.74848E+12,0.0239
2015/11/26,3759.429,4395.13,2.99026E+13,2.23026E+13,9.24811E+12,0.0227
2015/11/25,3781.607,4421.06,3.00296E+13,2.24037E+13,9.30343E+12,0.0226
2015/11/24,3753.889,4388.65,2.98238E+13,2.22474E+13,9.23324E+12,0.0228
2015/11/23,3753.335,4388,2.98487E+13,2.22687E+13,9.23022E+12,0.0228
2015/11/20,3774.383,4412.61,3.00002E+13,2.23813E+13,9.28465E+12,0.0226
2015/11/19,3774.969,4413.3,3.0027E+13,2.23944E+13,9.28538E+12,0.0226
2015/11/18,3715.58,4343.86,2.9684E+13,2.21343E+13,9.13792E+12,0.0229
2015/11/17,3758.387,4393.88,2.99315E+13,2.23122E+13,9.24219E+12,0.0227
2015/11/16,3764.126,4400.59,2.99072E+13,2.22986E+13,9.25612E+12,0.0227
2015/11/13,3746.242,4379.68,2.97924E+13,2.21903E+13,9.21209E+12,0.0228
2015/11/12,3795.324,4437.06,3.01779E+13,2.2482E+13,9.32976E+12,0.0225
2015/11/11,3833.646,4481.86,3.04839E+13,2.27052E+13,9.42398E+12,0.0223
2015/11/10,3833.238,4481.39,3.05443E+13,2.27482E+13,9.42362E+12,0.0222
2015/11/9,3840.355,4489.71,3.06455E+13,2.28216E+13,9.4384E+12,0.0222
2015/11/6,3793.374,4434.78,3.01209E+13,2.24499E+13,9.32071E+12,0.0226
2015/11/5,3705.97,4332.6,2.95553E+13,2.20323E+13,9.10265E+12,0.023
2015/11/4,3628.538,4242.08,2.88969E+13,2.15496E+13,8.90914E+12,0.0235
2015/11/3,3465.493,4051.37,2.76905E+13,2.06582E+13,8.50736E+12,0.0245
2015/11/2,3475.962,4063.61,2.7825E+13,2.07509E+13,8.53236E+12,0.0244
2015/10/30,3534.079,4131.55,2.82761E+13,2.10995E+13,8.69232E+12,0.024
2015/10/29,3533.307,4130.65,2.83033E+13,2.11291E+13,8.63491E+12,0.024
2015/10/28,3524.92,4120.84,2.82825E+13,2.11047E+13,8.61087E+12,0.024
2015/10/27,3592.879,4200.29,2.87207E+13,2.14401E+13,8.78191E+12,0.0237
2015/10/26,3589.261,4196.06,2.87668E+13,2.1457E+13,8.77326E+12,0.0236
2015/10/23,3571.241,4174.99,2.86438E+13,2.13601E+13,8.7321E+12,0.0237
2015/10/22,3524.534,4120.39,2.8386E+13,2.11527E+13,8.6181E+12,0.0239
2015/10/21,3473.254,4060.44,2.81576E+13,2.09899E+13,8.49247E+12,0.0241
2015/10/20,3577.703,4182.55,2.86689E+13,2.13876E+13,8.75093E+12,0.0237
2015/10/19,3534.182,4131.56,2.83702E+13,2.11605E+13,8.6446E+12,0.0239
2015/10/16,3534.065,4131.42,2.83815E+13,2.11721E+13,8.64335E+12,0.0239
2015/10/15,3486.815,4076.19,2.80183E+13,2.08859E+13,8.52818E+12,0.0242
2015/10/14,3406.112,3981.84,2.74681E+13,2.04748E+13,8.32798E+12,0.0247
2015/10/13,3445.043,4027.35,2.77237E+13,2.06042E+13,8.42382E+12,0.0245
2015/10/12,3447.693,4030.41,2.78025E+13,2.0657E+13,8.42971E+12,0.0244
2015/10/9,3340.116,3904.13,2.70007E+13,2.004E+13,8.16445E+12,0.0252
2015/10/8,3296.482,3853.12,2.66786E+13,1.97824E+13,8.05765E+12,0.0255
2015/9/30,3202.948,3743.8,2.59723E+13,1.92499E+13,7.82689E+12,0.0261
2015/9/29,3178.854,3715.63,2.58297E+13,1.91334E+13,7.72609E+12,0.0263
2015/9/28,3242.752,3790.25,2.6351E+13,1.9527E+13,7.88152E+12,0.0258
2015/9/25,3231.951,3777.62,2.63586E+13,1.95347E+13,7.85379E+12,0.0258
2015/9/24,3284.999,3839.62,2.66415E+13,1.97508E+13,7.98373E+12,0.0255
2015/9/23,3263.028,3813.89,2.65018E+13,1.96393E+13,7.93014E+12,0.0256
2015/9/22,3339.03,3901.84,2.71313E+13,2.01051E+13,8.11562E+12,0.025
2015/9/21,3308.247,3865.87,2.68877E+13,1.99325E+13,8.0424E+12,0.0253
2015/9/18,3251.273,3799.29,2.65543E+13,1.96679E+13,7.90434E+12,0.0256
2015/9/17,3236.999,3782.48,2.65315E+13,1.96579E+13,7.87153E+12,0.0256
2015/9/16,3309.248,3866.91,2.70661E+13,2.00627E+13,8.04818E+12,0.0251
2015/9/15,3152.232,3683.29,2.59963E+13,1.92424E+13,7.66459E+12,0.0261
2015/9/14,3281.132,3833.91,2.67861E+13,1.98468E+13,7.97689E+12,0.0254
2015/9/11,3347.188,3911.09,2.72055E+13,2.01579E+13,8.14098E+12,0.025
2015/9/10,3357.561,3923.21,2.73425E+13,2.0255E+13,8.16728E+12,0.0248
2015/9/9,3399.305,3971.99,2.76727E+13,2.04578E+13,8.27065E+12,0.0245
2015/9/8,3334.023,3894.83,2.71835E+13,2.00836E+13,8.11042E+12,0.025
2015/9/7,3250.485,3797.24,2.66211E+13,1.96739E+13,7.90484E+12,0.0255
2015/9/2,3365.832,3931.99,2.78265E+13,2.04981E+13,8.18364E+12,0.0244
2015/9/1,3362.083,3927.61,2.7488E+13,2.03281E+13,8.17592E+12,0.0247
2015/8/31,3366.536,3932.81,2.70901E+13,2.0127E+13,8.18387E+12,0.0251
2015/8/28,3342.286,3904.49,2.69387E+13,1.9989E+13,8.01558E+12,0.025
2015/8/27,3205.638,3744.85,2.5945E+13,1.92179E+13,7.64457E+12,0.0267
2015/8/26,3025.692,3534.64,2.45335E+13,1.81935E+13,7.20706E+12,0.0282
2015/8/25,3042.927,3554.77,2.45117E+13,1.82203E+13,7.24808E+12,0.0283
2015/8/24,3275.534,3826.46,2.64702E+13,1.96787E+13,7.79618E+12,0.0261
2015/8/21,3589.536,4193.27,2.89577E+13,2.14653E+13,8.53513E+12,0.0239
2015/8/20,3761.454,4393.66,3.01381E+13,2.23453E+13,8.9431E+12,0.0229
2015/8/19,3886.136,4538.98,3.10671E+13,2.30541E+13,9.17241E+12,0.0222
2015/8/18,3825.412,4468.06,3.08524E+13,2.28703E+13,9.02736E+12,0.0224
2015/8/17,4077.872,4762.77,3.2547E+13,2.41144E+13,9.61131E+12,0.0212
2015/8/14,4073.54,4757.71,3.26228E+13,2.41577E+13,9.57966E+12,0.0211
2015/8/13,4075.463,4758.96,3.26803E+13,2.42017E+13,9.5722E+12,0.0211
2015/8/12,4016.126,4689.67,3.22901E+13,2.39142E+13,9.43379E+12,0.0213
2015/8/11,4066.669,4748.54,3.26778E+13,2.41889E+13,9.55333E+12,0.0211
2015/8/10,4084.365,4769.21,3.28387E+13,2.42821E+13,9.58953E+12,0.021
2015/8/7,3906.945,4561.97,3.14797E+13,2.32447E+13,9.17374E+12,0.0219
2015/8/6,3831.852,4473.86,3.09415E+13,2.28336E+13,8.99756E+12,0.0223
2015/8/5,3866.9,4514.71,3.1237E+13,2.30561E+13,9.07943E+12,0.0221
2015/8/4,3948.155,4609.58,3.18951E+13,2.35139E+13,9.27595E+12,0.0216
2015/8/3,3829.235,4470.73,3.10991E+13,2.28883E+13,8.998E+12,0.0221
2015/7/31,3816.699,4456.1,3.10093E+13,2.28796E+13,8.96784E+12,0.0222
2015/7/30,3815.412,4454.52,3.11187E+13,2.29915E+13,8.96611E+12,0.0221
2015/7/29,3930.379,4588.66,3.19358E+13,2.35715E+13,9.23463E+12,0.0216
2015/7/28,3811.093,4449.4,3.11725E+13,2.29725E+13,8.95742E+12,0.022
2015/7/27,3818.731,4458.19,3.13357E+13,2.31595E+13,8.97059E+12,0.0219
2015/7/24,4176.279,4874.25,3.42515E+13,2.53296E+13,9.80521E+12,0.0201
2015/7/23,4250.805,4961,3.47635E+13,2.57041E+13,9.98199E+12,0.0198
2015/7/22,4157.16,4851.05,3.41359E+13,2.52451E+13,9.76362E+12,0.0201
2015/7/21,4166.006,4859.13,3.42549E+13,2.53221E+13,9.77912E+12,0.0201
2015/7/20,4160.612,4850.45,3.42977E+13,2.534E+13,9.76994E+12,0.02
2015/7/17,4151.496,4839.82,3.41615E+13,2.52185E+13,9.75302E+12,0.0201
2015/7/16,3997.356,4657.04,3.32896E+13,2.45514E+13,9.38975E+12,0.0206
2015/7/15,3966.759,4620.79,3.32049E+13,2.44883E+13,9.31909E+12,0.0207
2015/7/14,4112.149,4789.54,3.37983E+13,2.49069E+13,9.65693E+12,0.0203
2015/7/13,4211.812,4905.52,3.4633E+13,2.55237E+13,9.8813E+12,0.0198
2015/7/10,4106.556,4782.21,3.44317E+13,2.53189E+13,9.63624E+12,0.0199
2015/7/9,3897.626,4536.57,3.30947E+13,2.43088E+13,9.15187E+12,0.0208
2015/7/8,3663.038,4262.95,3.13198E+13,2.29591E+13,8.60535E+12,0.0219
2015/7/7,3928.003,4569.62,3.33355E+13,2.43993E+13,9.22277E+12,0.0206
2015/7/6,3998.537,4647.27,3.30646E+13,2.43555E+13,9.39601E+12,0.0208
2015/7/3,3885.917,4515.41,3.16126E+13,2.33102E+13,9.13385E+12,0.0217
2015/7/2,4107.996,4762.62,3.33278E+13,2.45511E+13,9.64772E+12,0.0206
2015/7/1,4253.021,4930.67,3.38918E+13,2.50317E+13,9.98825E+12,0.0203
2015/6/30,4472.998,5184.41,3.56938E+13,2.62932E+13,1.05016E+13,0.0192
2015/6/29,4191.549,4857.12,3.35993E+13,2.47791E+13,9.82892E+12,0.0204
2015/6/26,4336.195,5024.71,3.42545E+13,2.53053E+13,1.01693E+13,0.02
2015/6/25,4706.516,5452.22,3.68655E+13,2.73026E+13,1.10325E+13,0.0186
2015/6/24,4880.126,5652.77,3.81402E+13,2.82604E+13,1.14387E+13,0.018
2015/6/23,4786.091,5543.55,3.72807E+13,2.76356E+13,1.12157E+13,0.0184
2015/6/19,4637.052,5366.76,3.60555E+13,2.67363E+13,1.08683E+13,0.019
2015/6/18,4930.549,5702.82,3.82715E+13,2.84127E+13,1.15549E+13,0.0179
2015/6/17,5138.831,5943.06,3.98378E+13,2.95938E+13,1.2042E+13,0.0172
2015/6/16,5064.821,5857.22,3.92152E+13,2.91241E+13,1.1872E+13,0.0175
2015/6/15,5221.167,6036.45,4.04248E+13,3.00713E+13,1.22323E+13,0.017
2015/6/12,5335.115,6167.41,4.00615E+13,3.01374E+13,1.21931E+13,0.017
2015/6/11,5306.59,6133.88,3.9843E+13,2.99782E+13,1.21186E+13,0.0171
2015/6/10,5309.112,6135.84,3.99926E+13,3.00612E+13,1.2124E+13,0.017
2015/6/9,5317.461,6144.36,4.02881E+13,3.02589E+13,1.21337E+13,0.0169
2015/6/8,5353.751,6186.02,4.05435E+13,3.0433E+13,1.21981E+13,0.0168
2015/6/5,5230.552,6043.57,3.88528E+13,2.9172E+13,1.192E+13,0.0175
2015/6/4,5181.416,5986.63,3.84535E+13,2.88341E+13,1.18138E+13,0.0177
2015/6/3,5143.59,5942.72,3.7955E+13,2.85256E+13,1.17128E+13,0.0179
2015/6/2,5161.87,5959.84,3.80016E+13,2.85263E+13,1.17573E+13,0.0179
2015/6/1,5076.179,5860.76,3.7566E+13,2.8185E+13,1.15693E+13,0.0181
2015/5/29,4840.829,5588.83,3.58013E+13,2.69032E+13,1.10255E+13,0.019
2015/5/28,4834.007,5580.91,3.58983E+13,2.70029E+13,1.10089E+13,0.019
2015/5/27,5181.434,5980.52,3.84903E+13,2.90016E+13,1.18058E+13,0.0177
2015/5/26,5198.918,5997.45,3.85409E+13,2.90409E+13,1.18437E+13,0.0177
2015/5/25,5099.495,5882.48,3.78711E+13,2.86049E+13,1.16137E+13,0.018
2015/5/22,4951.335,5711.57,3.67657E+13,2.7739E+13,1.12705E+13,0.0185
2015/5/21,4840.976,5583.63,3.58263E+13,2.70376E+13,1.10128E+13,0.019
2015/5/20,4754.919,5483.97,3.56721E+13,2.69468E+13,1.09297E+13,0.0191
2015/5/19,4731.222,5455.72,3.55657E+13,2.68448E+13,1.08753E+13,0.0191
2015/5/18,4575.14,5275.59,3.44439E+13,2.5994E+13,1.05143E+13,0.0198
2015/5/15,4617.47,5324.13,3.48686E+13,2.63272E+13,1.06089E+13,0.0195
2015/5/14,4700.778,5419.85,3.55222E+13,2.6789E+13,1.07978E+13,0.0192
2015/5/13,4718.436,5439.79,3.56201E+13,2.68704E+13,1.08367E+13,0.0191
2015/5/12,4747.421,5472.99,3.59144E+13,2.71182E+13,1.09113E+13,0.019
2015/5/11,4690.532,5407.13,3.55264E+13,2.68334E+13,1.0775E+13,0.0192
2015/5/8,4558.404,5254.69,3.46367E+13,2.61448E+13,1.04685E+13,0.0197
2015/5/7,4470.089,5152.35,3.39719E+13,2.56413E+13,1.02665E+13,0.02
2015/5/6,4553.327,5248.29,3.47851E+13,2.62646E+13,1.04593E+13,0.0196
2015/5/5,4596.837,5298.45,3.52352E+13,2.66375E+13,1.05562E+13,0.0193
2015/5/4,4787.741,5518.49,3.67415E+13,2.77578E+13,1.09953E+13,0.0185
2015/4/30,4749.886,5474.64,3.64604E+13,2.75065E+13,1.09075E+13,0.0187
2015/4/29,4774.326,5500.89,3.68492E+13,2.77776E+13,1.07697E+13,0.0184
2015/4/28,4741.861,5463.3,3.70273E+13,2.79104E+13,1.06749E+13,0.0183
2015/4/27,4807.592,5539.03,3.7257E+13,2.81389E+13,1.0758E+13,0.018
2015/4/24,4702.641,5418.12,3.60765E+13,2.72061E+13,1.04811E+13,0.0186
2015/4/23,4740.892,5462.12,3.63598E+13,2.73533E+13,1.05621E+13,0.0185
2015/4/22,4739.814,5460.85,3.63324E+13,2.73115E+13,1.05551E+13,0.0185
2015/4/21,4619.164,5321.72,3.55258E+13,2.66992E+13,1.03102E+13,0.0189
2015/4/20,4521.919,5209.69,3.49807E+13,2.62911E+13,1.00755E+13,0.0191
2015/4/17,4596.136,5295.19,3.56581E+13,2.67279E+13,1.02396E+13,0.0188
2015/4/16,4513.546,5200.04,3.49235E+13,2.61217E+13,1.00555E+13,0.0192
2015/4/15,4380.513,5046.73,3.39047E+13,2.53326E+13,9.75899E+12,0.0198
2015/4/14,4438.184,5112.61,3.40948E+13,2.54337E+13,9.88539E+12,0.0197
2015/4/13,4421.073,5092.59,3.40732E+13,2.53903E+13,9.85153E+12,0.0197
2015/4/10,4344.416,5003.83,3.33223E+13,2.48856E+13,9.68438E+12,0.0201
2015/4/9,4262.138,4909.06,3.26884E+13,2.44628E+13,9.4989E+12,0.0205
2015/4/8,4295.803,4947.43,3.29921E+13,2.4698E+13,9.57802E+12,0.0202
2015/4/7,4260.044,4906.24,3.26423E+13,2.44348E+13,9.49849E+12,0.0205
2015/4/3,4170.538,4803.16,3.18598E+13,2.38497E+13,9.29761E+12,0.0211
2015/4/2,4124.776,4750.46,3.16411E+13,2.36782E+13,9.18564E+12,0.0212
2015/4/1,4123.895,4749.44,3.16518E+13,2.36932E+13,9.1836E+12,0.0212
2015/3/31,4051.204,4665.73,3.11742E+13,2.33395E+13,9.01933E+12,0.0215
2015/3/30,4088.178,4708.31,3.15058E+13,2.35882E+13,9.04377E+12,0.0211
2015/3/27,3971.697,4574.16,3.06018E+13,2.29134E+13,8.78115E+12,0.0215
2015/3/26,3949.999,4549.17,3.05541E+13,2.28801E+13,8.73195E+12,0.0219
2015/3/25,3940.412,4538.13,3.03302E+13,2.2686E+13,8.66753E+12,0.022
2015/3/24,3973.046,4575.71,3.07318E+13,2.29779E+13,8.73556E+12,0.0215
2015/3/23,3972.061,4574.58,3.07184E+13,2.29485E+13,8.73407E+12,0.0214
2015/3/20,3892.574,4483.03,3.01671E+13,2.25255E+13,8.54872E+12,0.0225
2015/3/19,3839.739,4422.18,2.98509E+13,2.22915E+13,8.39791E+12,0.0227
2015/3/18,3846.055,4429.46,2.99341E+13,2.23228E+13,8.42565E+12,0.0225
2015/3/17,3757.122,4327.04,2.92511E+13,2.18271E+13,8.22363E+12,0.023
2015/3/16,3705.671,4267.78,2.88466E+13,2.15256E+13,8.10794E+12,0.0234
2015/3/13,3617.657,4166.41,2.82651E+13,2.10702E+13,7.90576E+12,0.0238
2015/3/12,3592.844,4137.84,2.81352E+13,2.0942E+13,7.85017E+12,0.0239
2015/3/11,3524.653,4059.3,2.75127E+13,2.04952E+13,7.69959E+12,0.0244
2015/3/10,3520.611,4054.65,2.74417E+13,2.03189E+13,7.69152E+12,0.0245
2015/3/9,3537.75,4074.39,2.76914E+13,2.04954E+13,7.72975E+12,0.0242
2015/3/6,3478.52,4006.17,2.70852E+13,2.00807E+13,7.58636E+12,0.0247
2015/3/5,3496.344,4026.7,2.71443E+13,2.0117E+13,7.6215E+12,0.0247
2015/3/4,3530.822,4066.41,2.7503E+13,2.03691E+13,7.69727E+12,0.0243
2015/3/3,3507.9,4040.01,2.74088E+13,2.0289E+13,7.64809E+12,0.0244
2015/3/2,3601.265,4147.54,2.82052E+13,2.08832E+13,7.85516E+12,0.0237
2015/2/27,3572.843,4114.8,2.8065E+13,2.07767E+13,7.79355E+12,0.0238
2015/2/26,3566.295,4107.26,2.79943E+13,2.07281E+13,7.78124E+12,0.0239
2015/2/25,3478.729,4006.41,2.73219E+13,2.02525E+13,7.5916E+12,0.0244
2015/2/17,3522.322,4056.62,2.75734E+13,2.03789E+13,7.68791E+12,0.0242
2015/2/16,3499.483,4030.32,2.7381E+13,2.02223E+13,7.633E+12,0.0244
2015/2/13,3469.828,3996.16,2.72619E+13,2.01321E+13,7.56884E+12,0.0245
2015/2/12,3442.874,3965.12,2.70213E+13,1.99841E+13,7.5113E+12,0.0247
2015/2/11,3434.124,3955.04,2.6932E+13,1.99056E+13,7.49237E+12,0.0248
2015/2/10,3406.943,3923.74,2.67929E+13,1.9799E+13,7.43277E+12,0.0249
2015/2/9,3345.921,3853.46,2.63301E+13,1.94455E+13,7.29844E+12,0.0253
2015/2/6,3312.42,3814.88,2.6085E+13,1.92565E+13,7.22387E+12,0.0256
2015/2/5,3366.946,3877.67,2.66079E+13,1.96387E+13,7.34366E+12,0.0251
2015/2/4,3401.768,3917.78,2.6942E+13,1.98832E+13,7.41657E+12,0.0248
2015/2/3,3437.445,3958.87,2.72725E+13,2.01229E+13,7.49779E+12,0.0245
2015/2/2,3353.96,3862.72,2.65387E+13,1.95747E+13,7.31429E+12,0.0251
2015/1/30,3434.39,3955.35,2.73583E+13,2.01597E+13,7.49E+12,0.0244
2015/1/29,3481.798,4009.95,2.77909E+13,2.04797E+13,7.59282E+12,0.024
2015/1/28,3525.323,4060.07,2.82107E+13,2.07969E+13,7.68943E+12,0.0236
2015/1/27,3574.931,4117.21,2.86934E+13,2.11363E+13,7.79842E+12,0.0232
2015/1/26,3607.985,4155.27,2.90693E+13,2.14036E+13,7.87347E+12,0.0229
2015/1/23,3571.732,4113.52,2.8748E+13,2.13066E+13,7.79959E+12,0.0232
2015/1/22,3567.613,4108.78,2.86407E+13,2.12195E+13,7.78791E+12,0.0233
2015/1/21,3548.885,4087.21,2.85666E+13,2.11492E+13,7.74664E+12,0.0234
2015/1/20,3396.222,3911.39,2.71526E+13,2.01131E+13,7.41067E+12,0.0246
2015/1/19,3355.155,3864.09,2.67928E+13,1.98215E+13,7.32521E+12,0.0249
2015/1/16,3635.146,4186.56,2.92314E+13,2.16037E+13,7.93881E+12,0.0228
2015/1/15,3604.121,4150.82,2.88719E+13,2.13391E+13,7.86861E+12,0.0231
2015/1/14,3502.423,4033.7,2.78059E+13,2.05329E+13,7.64688E+12,0.024
