日期,三月期收益率,六月期收益率,一年期收益率,二年期收益率,三年期收益率,五年期收益率,七年期收益率,十年期收益率,二十年期收益率,三十年期收益率
2022/8/9,0.014689,0.015755,0.017886,0.021872,0.023116,0.024889,0.027055,0.0274,0.030753,0.03244
2022/8/10,0.014699,0.016221,0.018136,0.022074,0.023287,0.024914,0.027094,0.027366,0.030726,0.03242
2022/8/11,0.014871,0.016621,0.018161,0.022189,0.023357,0.024839,0.027024,0.027317,0.030693,0.032403
2022/8/12,0.014508,0.016614,0.018115,0.022197,0.023358,0.024892,0.027072,0.027347,0.030694,0.032422
2022/8/15,0.01418,0.016016,0.017167,0.021068,0.022433,0.02395,0.026216,0.026582,0.030042,0.031883
2022/8/16,0.014111,0.015799,0.017199,0.021285,0.022449,0.023828,0.026011,0.026346,0.029862,0.031759
2022/8/17,0.014309,0.016026,0.01719,0.021191,0.022475,0.023801,0.026019,0.026124,0.029726,0.031709
2022/8/18,0.014557,0.01607,0.017004,0.0209,0.022235,0.023578,0.025716,0.0258,0.029411,0.031378
2022/8/19,0.014308,0.015953,0.017248,0.020999,0.022279,0.023708,0.025812,0.025875,0.029295,0.031141
2022/8/22,0.014308,0.016144,0.01757,0.021217,0.022431,0.023967,0.025821,0.025925,0.029242,0.030985
2022/8/23,0.014604,0.016315,0.017571,0.021305,0.022719,0.024091,0.025971,0.026075,0.029377,0.031105
2022/8/24,0.014603,0.016362,0.017495,0.021334,0.022629,0.024122,0.025976,0.0261,0.029402,0.031129
2022/8/25,0.014606,0.016493,0.017912,0.021524,0.022829,0.024447,0.026233,0.02639,0.029695,0.031426
2022/8/26,0.014611,0.016841,0.017921,0.021504,0.022629,0.024433,0.026314,0.02643,0.029722,0.031439
2022/8/29,0.014631,0.016799,0.017561,0.021139,0.022165,0.02413,0.026123,0.026225,0.029517,0.031235
2022/8/30,0.014635,0.01658,0.017406,0.020972,0.021916,0.024071,0.026065,0.02613,0.029433,0.031162
2022/8/31,0.014704,0.01663,0.017378,0.020968,0.021918,0.024065,0.026144,0.026225,0.029434,0.031162
2022/9/1,0.014708,0.016629,0.017243,0.020879,0.0219,0.023965,0.026064,0.026125,0.029319,0.031032
2022/9/2,0.014416,0.016654,0.017193,0.020769,0.02183,0.024024,0.026124,0.026226,0.029357,0.031008
2022/9/5,0.014436,0.016473,0.017132,0.020469,0.021743,0.023881,0.026035,0.02618,0.02928,0.0309
2022/9/6,0.014442,0.016413,0.017127,0.020488,0.021696,0.023835,0.025987,0.02614,0.029229,0.030846
2022/9/7,0.014628,0.016535,0.017365,0.020607,0.021748,0.023914,0.026043,0.026215,0.029248,0.030886
2022/9/8,0.014733,0.016663,0.01749,0.020629,0.021752,0.023986,0.026091,0.026256,0.029276,0.030901
2022/9/9,0.014613,0.016574,0.017597,0.020753,0.021778,0.024184,0.026262,0.02635,0.029363,0.030982
2022/9/13,0.014642,0.016689,0.017697,0.020782,0.021897,0.024303,0.026327,0.026427,0.029416,0.031011
2022/9/14,0.014747,0.016918,0.018015,0.020837,0.022133,0.024499,0.026487,0.026625,0.029554,0.031089
2022/9/15,0.014961,0.017049,0.018058,0.02089,0.022241,0.024546,0.026527,0.026625,0.02954,0.03106
2022/9/16,0.014907,0.017078,0.018298,0.021123,0.022496,0.024666,0.026647,0.02673,0.029592,0.031059
2022/9/19,0.014726,0.017349,0.018506,0.02103,0.022606,0.02459,0.026683,0.02675,0.029592,0.031039
2022/9/20,0.014736,0.017448,0.018483,0.020885,0.022513,0.024415,0.0266,0.02664,0.029522,0.03101
2022/9/21,0.015091,0.017422,0.018282,0.020842,0.022386,0.024325,0.026412,0.02645,0.029379,0.03089
2022/9/22,0.014729,0.017335,0.018232,0.020646,0.022353,0.024429,0.026372,0.026501,0.029354,0.030913
2022/9/23,0.01482,0.017358,0.01828,0.020677,0.022491,0.024688,0.026533,0.026802,0.029527,0.031008
2022/9/26,0.01513,0.017485,0.018608,0.020976,0.022916,0.02512,0.026803,0.027154,0.029836,0.031274
2022/9/27,0.015509,0.017592,0.018711,0.021077,0.022857,0.025026,0.026901,0.027051,0.029749,0.031202
2022/9/28,0.015957,0.01832,0.019024,0.021073,0.02308,0.025315,0.02735,0.027401,0.030047,0.031448
2022/9/29,0.01608,0.018313,0.01893,0.021386,0.023326,0.025616,0.0275,0.027501,0.030095,0.031445
2022/9/30,0.016026,0.0181,0.018535,0.021364,0.023341,0.025836,0.027551,0.027601,0.030317,0.03179
2022/10/8,0.015463,0.017547,0.018323,0.021228,0.023404,0.025811,0.027577,0.027626,0.03036,0.031851
2022/10/9,0.014963,0.017409,0.01829,0.021023,0.022832,0.025486,0.027402,0.027452,0.030167,0.03164
2022/10/10,0.014919,0.01691,0.017908,0.020922,0.022784,0.025306,0.027304,0.027402,0.030141,0.031637
2022/10/11,0.014679,0.016996,0.017867,0.020907,0.022959,0.02535,0.027329,0.027426,0.030038,0.031632
2022/10/12,0.01472,0.017052,0.018067,0.021008,0.02295,0.025219,0.027279,0.027352,0.029989,0.031607
2022/10/13,0.015243,0.016681,0.018051,0.020963,0.022875,0.025122,0.027202,0.027252,0.029902,0.031533
2022/10/14,0.015142,0.016845,0.017851,0.02077,0.022598,0.024905,0.026951,0.026977,0.029658,0.031289
2022/10/17,0.015133,0.016752,0.017856,0.020795,0.022752,0.024931,0.026976,0.027002,0.029671,0.03129
2022/10/18,0.015462,0.016847,0.017856,0.020829,0.022725,0.024911,0.026991,0.027002,0.029634,0.031314
2022/10/19,0.016172,0.017106,0.017806,0.020812,0.022622,0.024762,0.027027,0.027052,0.029673,0.031343
2022/10/20,0.016265,0.017104,0.017656,0.020887,0.022676,0.024841,0.027128,0.027175,0.029799,0.031471
2022/10/21,0.016439,0.017356,0.017706,0.021054,0.022802,0.024918,0.027229,0.027277,0.029892,0.031555
2022/10/24,0.016723,0.017501,0.0177,0.021026,0.022794,0.024852,0.027104,0.027153,0.02976,0.031416
2022/10/25,0.017101,0.017601,0.017945,0.02112,0.022899,0.025031,0.027206,0.027278,0.029858,0.031486
2022/10/26,0.017184,0.018,0.018005,0.020954,0.022611,0.024835,0.026979,0.027025,0.029685,0.031393
2022/10/27,0.016998,0.017508,0.017551,0.020886,0.022572,0.024636,0.026904,0.026953,0.029523,0.031142
2022/10/28,0.016539,0.017299,0.017403,0.020808,0.022416,0.024337,0.026605,0.026653,0.02919,0.030776
2022/10/31,0.016249,0.016816,0.017305,0.020782,0.022263,0.024272,0.02654,0.026433,0.029018,0.030653
2022/11/1,0.01628,0.016918,0.017523,0.020908,0.022451,0.024476,0.0267,0.026629,0.029166,0.030753
2022/11/2,0.016685,0.017111,0.017633,0.020964,0.02265,0.024629,0.02695,0.026854,0.029329,0.030853
2022/11/3,0.016761,0.017252,0.01753,0.020926,0.022663,0.024632,0.0269,0.026776,0.02929,0.030854
2022/11/4,0.0168,0.017403,0.017628,0.021092,0.022848,0.024887,0.027125,0.027023,0.029291,0.031029
2022/11/7,0.0168,0.017454,0.017516,0.021264,0.022956,0.024945,0.0271,0.027003,0.029289,0.031045
2022/11/8,0.016965,0.017628,0.017774,0.021463,0.023097,0.024841,0.027023,0.026853,0.029194,0.031006
2022/11/9,0.017509,0.017612,0.018156,0.021595,0.023222,0.024968,0.027074,0.026953,0.029294,0.031105
2022/11/10,0.017713,0.017834,0.018584,0.021716,0.023229,0.025022,0.0271,0.027028,0.029362,0.031166
2022/11/11,0.018104,0.018134,0.019614,0.022008,0.023641,0.025348,0.027474,0.027354,0.02962,0.031357
2022/11/14,0.020067,0.020329,0.020663,0.023391,0.024939,0.026474,0.028499,0.028354,0.030545,0.032207
2022/11/15,0.020506,0.020527,0.021342,0.023457,0.024978,0.026475,0.028398,0.028155,0.030465,0.032158
2022/11/16,0.021722,0.022,0.022014,0.023839,0.025405,0.026824,0.028598,0.028329,0.030628,0.032309
2022/11/17,0.021699,0.0217,0.021715,0.023583,0.024831,0.026379,0.028149,0.028026,0.030377,0.032109
2022/11/18,0.021,0.021001,0.021718,0.02349,0.024793,0.026281,0.0283,0.02825,0.030449,0.032209
2022/11/21,0.020995,0.020996,0.021504,0.023409,0.024526,0.026195,0.028225,0.02818,0.030362,0.032086
2022/11/22,0.020999,0.021,0.021431,0.023299,0.024253,0.026158,0.0283,0.028276,0.030447,0.032161
2022/11/23,0.020701,0.021003,0.021024,0.022889,0.023857,0.025813,0.027932,0.027975,0.030172,0.031912
2022/11/24,0.019504,0.020268,0.020581,0.02273,0.023604,0.025723,0.027886,0.02795,0.03011,0.031813
2022/11/25,0.020002,0.020422,0.020685,0.022871,0.024154,0.026144,0.028215,0.0283,0.030459,0.032162
2022/11/28,0.020002,0.020422,0.020699,0.023114,0.024304,0.026541,0.028516,0.0286,0.030697,0.032337
2022/11/29,0.020221,0.020641,0.021139,0.023519,0.024715,0.027047,0.028737,0.0288,0.03096,0.032663
2022/11/30,0.020811,0.020941,0.021341,0.023602,0.024717,0.026945,0.028745,0.02885,0.031035,0.032763
2022/12/1,0.02081,0.02094,0.021456,0.023354,0.024517,0.026749,0.028558,0.0286,0.030836,0.032615
2022/12/2,0.020627,0.02141,0.021554,0.023327,0.024473,0.026702,0.02855,0.028676,0.030882,0.03263
2022/12/5,0.020539,0.021317,0.021462,0.023442,0.024533,0.026866,0.028652,0.028902,0.031038,0.032716
2022/12/6,0.020551,0.021506,0.021566,0.024026,0.02483,0.027325,0.028882,0.029152,0.031238,0.032865
2022/12/7,0.020917,0.021665,0.022495,0.023896,0.024833,0.027061,0.028494,0.028702,0.030965,0.032719
2022/12/8,0.020716,0.021583,0.022457,0.024022,0.024936,0.026952,0.028563,0.028853,0.031059,0.032755
2022/12/9,0.020505,0.021735,0.022869,0.024278,0.025033,0.027344,0.028654,0.028903,0.031128,0.032843
2022/12/12,0.020605,0.02184,0.023019,0.02435,0.025349,0.027414,0.028738,0.028902,0.031128,0.032844
2022/12/13,0.021005,0.022321,0.023369,0.024937,0.025797,0.027595,0.028768,0.028952,0.031179,0.032896
2022/12/14,0.020901,0.022029,0.023019,0.024294,0.025252,0.026968,0.028347,0.028655,0.030905,0.032621
2022/12/15,0.021,0.021523,0.023169,0.024319,0.0252,0.027057,0.028522,0.028829,0.031066,0.03277
2022/12/16,0.021057,0.021871,0.023169,0.024274,0.02531,0.027052,0.028528,0.028856,0.031043,0.032697
2022/12/19,0.0215,0.021507,0.022969,0.023974,0.025018,0.026705,0.028254,0.028632,0.030845,0.032525
2022/12/20,0.021602,0.021763,0.022969,0.023973,0.025074,0.026757,0.028331,0.028732,0.03087,0.032474
2022/12/21,0.0222,0.022213,0.022919,0.023973,0.024917,0.026612,0.028256,0.028606,0.030757,0.032375
2022/12/22,0.022123,0.022156,0.022669,0.023772,0.024773,0.026416,0.028255,0.028503,0.030669,0.0323
2022/12/23,0.021203,0.021673,0.022269,0.023497,0.024608,0.026062,0.028152,0.028251,0.030469,0.032152
2022/12/26,0.021216,0.021962,0.022469,0.023672,0.024684,0.026276,0.028205,0.028378,0.030557,0.032202
2022/12/27,0.021412,0.021887,0.022469,0.023972,0.024663,0.026703,0.028312,0.028657,0.030683,0.032175
2022/12/28,0.021501,0.022087,0.022369,0.024064,0.024712,0.026704,0.028317,0.028503,0.030582,0.032127
2022/12/29,0.021128,0.021387,0.021669,0.02352,0.024165,0.026382,0.028207,0.028376,0.030418,0.031926
2022/12/30,0.020519,0.020697,0.020969,0.023522,0.02404,0.026446,0.028182,0.028353,0.030419,0.031952
2022/12/31,0.020519,0.020697,0.020969,0.023522,0.02404,0.026446,0.028182,0.028353,0.030419,0.031952
2023/1/3,0.019162,0.020658,0.02112,0.023251,0.024096,0.026298,0.028107,0.028228,0.030345,0.03193
2023/1/4,0.018252,0.020254,0.02067,0.022961,0.023964,0.026071,0.027958,0.028103,0.030283,0.031931
2023/1/5,0.018053,0.020098,0.02082,0.023168,0.024111,0.02625,0.028112,0.028304,0.030446,0.032056
2023/1/6,0.018022,0.020489,0.02097,0.023428,0.024419,0.026495,0.028208,0.028328,0.030483,0.032106
2023/1/9,0.01839,0.020377,0.020996,0.023654,0.024627,0.026649,0.028332,0.028428,0.030558,0.032156
2023/1/10,0.018727,0.020662,0.02122,0.024016,0.025036,0.027104,0.0286,0.028602,0.030732,0.032331
2023/1/11,0.018417,0.020689,0.02127,0.023709,0.025131,0.026989,0.028507,0.028603,0.030733,0.032331
2023/1/12,0.018145,0.020263,0.02097,0.023677,0.025029,0.026974,0.028567,0.028778,0.030844,0.032378
2023/1/13,0.018088,0.020225,0.02097,0.02379,0.025188,0.027096,0.028677,0.02901,0.03101,0.032476
2023/1/16,0.018477,0.020342,0.02127,0.024164,0.025552,0.027571,0.028784,0.029167,0.031189,0.032677
2023/1/17,0.018514,0.02058,0.02127,0.024013,0.025461,0.027346,0.028635,0.029017,0.03104,0.032531
2023/1/18,0.019514,0.02118,0.021615,0.024262,0.025486,0.027257,0.028745,0.029222,0.031254,0.032754
2023/1/19,0.01969,0.021399,0.021677,0.024159,0.025418,0.02721,0.028694,0.029145,0.031204,0.03273
2023/1/20,0.019173,0.020799,0.021648,0.024273,0.025379,0.027288,0.028756,0.029331,0.031321,0.032779
2023/1/28,0.018701,0.020257,0.021496,0.024312,0.025465,0.027283,0.028723,0.029341,0.031351,0.03283
2023/1/29,0.018545,0.020247,0.021519,0.024235,0.025307,0.027225,0.028595,0.029219,0.031278,0.032805
2023/1/30,0.018258,0.019797,0.02176,0.024359,0.025405,0.027238,0.028615,0.029133,0.031228,0.032782
2023/1/31,0.017856,0.019713,0.021535,0.024193,0.02529,0.027039,0.028511,0.028977,0.031203,0.032793
2023/2/1,0.018148,0.020212,0.021631,0.02433,0.025388,0.027091,0.028638,0.029101,0.031314,0.032889
2023/2/2,0.018219,0.020221,0.021507,0.024184,0.025151,0.026945,0.02858,0.02897,0.03123,0.032853
2023/2/3,0.018507,0.020121,0.021504,0.024196,0.025244,0.026921,0.028582,0.028943,0.031205,0.03283
2023/2/6,0.018741,0.0202,0.021581,0.024397,0.025311,0.027054,0.028682,0.029017,0.031267,0.032879
2023/2/7,0.019052,0.020253,0.02163,0.0244,0.0254,0.026983,0.028671,0.028964,0.031214,0.032827
2023/2/8,0.020045,0.020553,0.021617,0.02451,0.025443,0.02703,0.028716,0.028973,0.031209,0.032808
2023/2/9,0.02006,0.020614,0.021673,0.024372,0.025322,0.026959,0.028666,0.028912,0.031167,0.032784
2023/2/10,0.01985,0.020657,0.021682,0.02438,0.025383,0.026961,0.028744,0.029003,0.031249,0.032857
2023/2/13,0.01985,0.020658,0.021734,0.024368,0.025426,0.026967,0.028694,0.028943,0.031205,0.032829
2023/2/14,0.019816,0.020628,0.021781,0.024341,0.025374,0.02695,0.028648,0.028914,0.031181,0.03281
2023/2/15,0.020306,0.020688,0.021792,0.02437,0.025431,0.026945,0.028607,0.028918,0.031185,0.032816
2023/2/16,0.02031,0.02069,0.021916,0.024389,0.025429,0.026921,0.02858,0.028907,0.031187,0.03283
2023/2/17,0.020429,0.021169,0.021973,0.024472,0.025329,0.026976,0.028587,0.02892,0.031194,0.03283
2023/2/20,0.020719,0.021544,0.022395,0.02486,0.025511,0.027392,0.028796,0.02917,0.031392,0.032977
2023/2/21,0.021013,0.021923,0.022422,0.024923,0.025614,0.02739,0.0288,0.02919,0.031426,0.033025
2023/2/22,0.021008,0.021691,0.0224,0.02483,0.025568,0.027342,0.028735,0.029175,0.031419,0.033025
2023/2/23,0.021041,0.022,0.022603,0.024947,0.025619,0.027446,0.028785,0.02922,0.031455,0.033053
2023/2/24,0.02058,0.022,0.022948,0.02492,0.025647,0.027395,0.028712,0.029126,0.03139,0.033016
2023/2/27,0.020567,0.022014,0.023165,0.024942,0.02573,0.027398,0.02873,0.029117,0.031403,0.033051
2023/2/28,0.020605,0.022101,0.023291,0.024885,0.025734,0.027374,0.028673,0.029017,0.03138,0.033029
2023/3/1,0.020618,0.0218,0.023197,0.024682,0.025692,0.027354,0.028667,0.028977,0.03137,0.033049
2023/3/2,0.020502,0.021842,0.023247,0.024753,0.025691,0.027513,0.028753,0.029111,0.031463,0.0331
2023/3/3,0.020708,0.02213,0.02323,0.024647,0.025672,0.027387,0.028719,0.029026,0.03141,0.033079
2023/3/6,0.020522,0.021948,0.022955,0.024473,0.025506,0.027114,0.028521,0.028826,0.031219,0.032897
2023/3/7,0.020423,0.021859,0.02288,0.02432,0.025464,0.027014,0.028463,0.028726,0.031151,0.03286
2023/3/8,0.020403,0.021926,0.02273,0.024403,0.025412,0.027123,0.028482,0.028828,0.031225,0.032907
2023/3/9,0.020563,0.021934,0.02273,0.024374,0.025311,0.027027,0.028428,0.028752,0.031161,0.032854
2023/3/10,0.02061,0.021921,0.02263,0.024308,0.025239,0.026955,0.028365,0.028627,0.031078,0.032735
2023/3/13,0.020622,0.02194,0.02263,0.024381,0.025324,0.027047,0.028402,0.028703,0.031068,0.032764
2023/3/14,0.020725,0.021955,0.02269,0.024316,0.025277,0.026968,0.028373,0.028652,0.031016,0.03271
2023/3/15,0.021352,0.021954,0.02279,0.024329,0.025328,0.026987,0.028393,0.028652,0.031023,0.032724
2023/3/16,0.021201,0.02184,0.02249,0.024246,0.025235,0.026839,0.028294,0.028552,0.030869,0.032517
2023/3/17,0.021005,0.021845,0.02249,0.024134,0.025236,0.026865,0.028294,0.028602,0.030826,0.032381
2023/3/20,0.020524,0.021546,0.02234,0.023896,0.025025,0.026576,0.028219,0.028504,0.030705,0.032237
2023/3/21,0.021017,0.021909,0.02249,0.024025,0.025153,0.026801,0.028244,0.028604,0.030772,0.03227
2023/3/22,0.021002,0.021938,0.022728,0.02405,0.025209,0.026882,0.028344,0.028577,0.030761,0.032276
2023/3/23,0.020804,0.021898,0.022678,0.02408,0.02521,0.02694,0.028444,0.028652,0.030764,0.032366
2023/3/24,0.020707,0.022018,0.022928,0.024078,0.025377,0.027066,0.028544,0.028676,0.030755,0.032419
2023/3/27,0.020625,0.021978,0.022728,0.024068,0.025279,0.026922,0.028469,0.028551,0.030642,0.032319
2023/3/28,0.020818,0.02188,0.022778,0.024148,0.025302,0.027003,0.028494,0.028556,0.030704,0.032319
2023/3/29,0.020702,0.021819,0.022753,0.024101,0.025227,0.026954,0.028357,0.028532,0.030676,0.032286
2023/3/30,0.020408,0.022029,0.022728,0.024106,0.025258,0.027007,0.028378,0.028603,0.030716,0.032295
2023/3/31,0.019006,0.021097,0.022328,0.023918,0.025089,0.026837,0.028304,0.028528,0.030754,0.032332
2023/4/3,0.018824,0.021002,0.022328,0.024009,0.025118,0.026949,0.028356,0.028604,0.030829,0.032407
2023/4/4,0.018739,0.020615,0.022303,0.024041,0.025118,0.026979,0.028356,0.028584,0.030826,0.032421
2023/4/6,0.018701,0.020603,0.022278,0.024104,0.025146,0.027028,0.028339,0.028605,0.030857,0.032463
2023/4/7,0.018548,0.020527,0.022278,0.024082,0.025095,0.02688,0.028258,0.028464,0.030734,0.03236
2023/4/10,0.018728,0.020613,0.022228,0.024099,0.025047,0.026918,0.028235,0.028455,0.030723,0.032347
2023/4/11,0.018783,0.020629,0.022128,0.024078,0.024936,0.026793,0.028057,0.028203,0.030511,0.032173
2023/4/12,0.019283,0.020465,0.022091,0.02401,0.024866,0.02669,0.027936,0.028158,0.03039,0.031977
2023/4/13,0.019583,0.02045,0.022066,0.024044,0.024895,0.026793,0.028014,0.028277,0.030477,0.032031
2023/4/14,0.02,0.020243,0.022091,0.024074,0.024922,0.026826,0.028039,0.028281,0.030479,0.032032
2023/4/17,0.019987,0.020426,0.022141,0.024113,0.025041,0.026946,0.028191,0.028432,0.030606,0.032136
2023/4/18,0.019919,0.020235,0.022016,0.024053,0.024997,0.026852,0.028105,0.028319,0.030529,0.032056
2023/4/19,0.02001,0.02022,0.021891,0.024061,0.024881,0.026735,0.028069,0.028333,0.030501,0.031875
2023/4/20,0.020114,0.020277,0.021905,0.024065,0.024915,0.02671,0.028046,0.028332,0.030451,0.031775
2023/4/21,0.020217,0.020327,0.021894,0.024056,0.02492,0.02669,0.028,0.028258,0.03039,0.031726
2023/4/23,0.020247,0.020359,0.021906,0.024095,0.024914,0.026682,0.02797,0.02822,0.030366,0.031715
2023/4/24,0.020047,0.020223,0.021855,0.024063,0.024894,0.026632,0.027968,0.028176,0.030291,0.031608
2023/4/25,0.020027,0.020116,0.021754,0.024056,0.024887,0.026599,0.027944,0.028157,0.030269,0.031584
2023/4/26,0.020132,0.020516,0.021727,0.023922,0.024782,0.026375,0.027799,0.028058,0.030169,0.031574
2023/4/27,0.019833,0.020221,0.02156,0.023534,0.024527,0.026152,0.02753,0.027852,0.030069,0.031379
2023/4/28,0.019541,0.020221,0.021464,0.023548,0.024501,0.02613,0.027452,0.027788,0.030025,0.031355
2023/5/4,0.019801,0.020432,0.021362,0.023424,0.024366,0.025968,0.027309,0.027613,0.029886,0.031182
2023/5/5,0.019512,0.02041,0.021266,0.023025,0.024083,0.025645,0.027035,0.027338,0.029711,0.030831
2023/5/6,0.019795,0.020401,0.021215,0.02304,0.024084,0.025635,0.027056,0.027311,0.029723,0.030882
2023/5/8,0.019734,0.020422,0.021323,0.023254,0.024203,0.025854,0.027276,0.027484,0.029787,0.031058
2023/5/9,0.019544,0.020395,0.021203,0.02319,0.02416,0.02578,0.02719,0.027383,0.029738,0.030998
2023/5/10,0.019447,0.020399,0.020883,0.022949,0.023882,0.025482,0.026981,0.02721,0.029557,0.030849
2023/5/11,0.019049,0.02,0.020353,0.022703,0.023551,0.025211,0.026781,0.02701,0.029469,0.030672
2023/5/12,0.018911,0.020038,0.020441,0.022693,0.023523,0.025164,0.026876,0.027058,0.029462,0.030608
2023/5/15,0.018918,0.020168,0.020602,0.022913,0.023761,0.025395,0.026981,0.02719,0.029548,0.030649
2023/5/16,0.018967,0.020091,0.020653,0.022992,0.023776,0.025371,0.026952,0.027129,0.029523,0.03066
2023/5/17,0.019312,0.020075,0.02078,0.023044,0.023654,0.025533,0.027007,0.02721,0.029639,0.03081
2023/5/18,0.019324,0.020186,0.020729,0.023063,0.023757,0.025454,0.027004,0.027184,0.02964,0.03081
2023/5/19,0.019003,0.019893,0.020554,0.022836,0.023583,0.025204,0.026934,0.027151,0.029604,0.030773
2023/5/22,0.018425,0.01945,0.020218,0.02256,0.023267,0.024888,0.026891,0.027132,0.029589,0.030762
2023/5/23,0.01745,0.018689,0.019909,0.022264,0.023069,0.024665,0.026717,0.026962,0.029467,0.030687
2023/5/24,0.017304,0.018734,0.019893,0.02245,0.023153,0.024794,0.026793,0.027037,0.029522,0.030723
2023/5/25,0.017204,0.018792,0.01979,0.022482,0.023175,0.024795,0.026777,0.027065,0.029613,0.030773
2023/5/26,0.017205,0.018772,0.020188,0.022449,0.023203,0.025007,0.02693,0.027205,0.029753,0.030913
2023/5/29,0.017175,0.018814,0.019979,0.022288,0.022985,0.024871,0.026824,0.02695,0.029704,0.030839
2023/5/30,0.017034,0.018807,0.019835,0.022145,0.022889,0.02488,0.026874,0.027,0.029729,0.030839
2023/5/31,0.017101,0.018541,0.019829,0.021864,0.02251,0.024558,0.026641,0.02685,0.029684,0.030733
2023/6/1,0.017113,0.018499,0.019721,0.021748,0.022363,0.024256,0.02649,0.026825,0.029622,0.030694
2023/6/2,0.017056,0.01849,0.019731,0.021907,0.022646,0.024532,0.026637,0.026951,0.029712,0.030784
2023/6/5,0.017028,0.018244,0.01939,0.021639,0.022537,0.024549,0.026617,0.026926,0.029703,0.03079
2023/6/6,0.016736,0.018124,0.019177,0.021279,0.022348,0.02438,0.026516,0.026826,0.029616,0.030716
2023/6/7,0.016555,0.018074,0.018955,0.021366,0.02227,0.024413,0.026496,0.026827,0.029581,0.030645
2023/6/8,0.016561,0.018155,0.018887,0.021609,0.02242,0.024522,0.026496,0.026822,0.029581,0.030651
2023/6/9,0.016513,0.017841,0.018636,0.021508,0.022213,0.02434,0.02629,0.026703,0.029416,0.03044
2023/6/12,0.016652,0.017884,0.018663,0.021696,0.022421,0.024361,0.026293,0.026704,0.029392,0.030391
2023/6/13,0.016648,0.017831,0.018514,0.021372,0.02224,0.024031,0.025921,0.026227,0.029229,0.030064
2023/6/14,0.016502,0.017581,0.018365,0.021428,0.02224,0.02398,0.025852,0.026178,0.029159,0.029963
2023/6/15,0.016834,0.01784,0.018616,0.021756,0.02247,0.024366,0.026235,0.026482,0.02923,0.030267
2023/6/16,0.016949,0.018041,0.018817,0.022058,0.022687,0.024543,0.026445,0.026626,0.029334,0.030419
2023/6/19,0.017019,0.018322,0.019018,0.022083,0.023207,0.025027,0.026776,0.026876,0.029559,0.030619
2023/6/20,0.016933,0.018573,0.019118,0.021938,0.023006,0.024811,0.026671,0.026751,0.029425,0.030444
2023/6/21,0.017005,0.018635,0.019161,0.021843,0.022799,0.024744,0.026613,0.026701,0.029325,0.03042
2023/6/25,0.016918,0.018572,0.01912,0.021804,0.022634,0.024592,0.026437,0.026576,0.029193,0.03028
2023/6/26,0.01691,0.018687,0.01912,0.021777,0.022824,0.024723,0.026516,0.026677,0.029276,0.030346
2023/6/27,0.01678,0.019023,0.01952,0.0219,0.022923,0.024773,0.026591,0.026676,0.029322,0.030295
2023/6/28,0.016841,0.018781,0.01942,0.021858,0.022709,0.02466,0.026575,0.026651,0.029263,0.030271
2023/6/29,0.01661,0.018691,0.01932,0.021686,0.022565,0.02457,0.026525,0.026526,0.029151,0.030171
2023/6/30,0.016535,0.017704,0.018723,0.021447,0.022253,0.024247,0.026276,0.026351,0.029014,0.030072
2023/7/3,0.01626,0.017546,0.018425,0.021429,0.022324,0.024333,0.026327,0.026402,0.02907,0.030133
2023/7/4,0.016258,0.017478,0.018326,0.021347,0.02246,0.024436,0.026426,0.026477,0.029057,0.030225
2023/7/5,0.016355,0.017339,0.018227,0.021333,0.02241,0.024333,0.026303,0.026402,0.028995,0.030176
2023/7/6,0.016754,0.017061,0.018227,0.021262,0.022423,0.024335,0.026283,0.026392,0.028845,0.03018
2023/7/7,0.016542,0.016976,0.018279,0.021162,0.022411,0.024295,0.026231,0.026403,0.028795,0.03013
2023/7/10,0.01654,0.01696,0.018279,0.021237,0.022471,0.024395,0.026232,0.026403,0.028753,0.030091
2023/7/11,0.016459,0.016627,0.018231,0.0213,0.022467,0.024343,0.026183,0.026353,0.028691,0.030011
2023/7/12,0.016531,0.017304,0.018183,0.02147,0.022505,0.024369,0.026208,0.026378,0.028704,0.030011
2023/7/13,0.016455,0.01774,0.018384,0.021491,0.022563,0.024502,0.026258,0.026413,0.028679,0.030084
2023/7/14,0.016619,0.017926,0.018385,0.021444,0.022488,0.024512,0.02626,0.026444,0.028767,0.030144
2023/7/17,0.016557,0.017793,0.017635,0.021356,0.022328,0.024348,0.02621,0.026364,0.028705,0.030085
2023/7/18,0.016275,0.017793,0.017635,0.021277,0.022222,0.024248,0.026085,0.026234,0.02858,0.029965
2023/7/19,0.01628,0.018397,0.017535,0.021264,0.022199,0.02409,0.026099,0.026233,0.028545,0.029987
2023/7/20,0.016126,0.018195,0.017485,0.021245,0.022169,0.024043,0.026052,0.026214,0.028525,0.029967
2023/7/21,0.016034,0.018142,0.017385,0.021171,0.022063,0.02392,0.025912,0.026079,0.028388,0.029828
2023/7/24,0.016161,0.018082,0.017335,0.021197,0.022054,0.023873,0.02581,0.025934,0.028192,0.029588
2023/7/25,0.016735,0.018478,0.017782,0.021725,0.022697,0.024627,0.026441,0.02663,0.028824,0.030156
2023/7/26,0.016506,0.018956,0.017882,0.021602,0.022477,0.024328,0.026242,0.02643,0.028621,0.030003
2023/7/27,0.016007,0.01855,0.018182,0.021429,0.022327,0.024232,0.026143,0.026395,0.028558,0.029948
2023/7/28,0.016051,0.018449,0.018181,0.021561,0.022448,0.02441,0.026275,0.026533,0.028583,0.030061
