日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2023/1/11,4010.03,5440.1,4.88062E+13,3.70327E+13,1.82933E+13,11.6698,0.3217,14.0802,12.3601,10.7937
2023/1/10,4017.47,5449.8,4.87932E+13,3.70637E+13,1.83251E+13,11.6667,0.3209,14.0802,12.3601,10.7937
2023/1/9,4013.12,5443.9,4.88375E+13,3.70744E+13,1.83105E+13,11.6772,0.3233,14.0802,12.3601,10.7937
2023/1/6,3980.89,5400.17,4.85393E+13,3.682E+13,1.81625E+13,11.6059,0.3067,14.0802,12.359,10.7937
2023/1/5,3968.58,5383.48,4.84585E+13,3.6747E+13,1.81093E+13,11.5866,0.3028,14.0802,12.3601,10.7937
2023/1/4,3892.95,5280.88,4.77461E+13,3.61473E+13,1.77707E+13,11.4163,0.2826,14.0802,12.3601,10.7937
2023/1/3,3887.9,5274.03,4.75886E+13,3.60172E+13,1.77401E+13,11.3786,0.2794,14.0802,12.3611,10.7937
2022/12/30,3871.63,5251.97,4.7352E+13,3.59148E+13,1.76672E+13,11.3221,0.2704,14.0802,12.3611,10.7937
2022/12/29,3856.7,5231.71,4.71598E+13,3.57553E+13,1.76001E+13,11.2761,0.2643,14.0802,12.3621,10.7937
2022/12/28,3871.26,5251.47,4.74442E+13,3.5934E+13,1.76578E+13,11.3441,0.2738,14.0802,12.3621,10.7937
2022/12/27,3887.85,5273.97,4.7575E+13,3.59835E+13,1.77247E+13,11.3754,0.2787,14.0802,12.3621,10.7783
2022/12/26,3843.49,5209.8,4.70126E+13,3.5575E+13,1.75198E+13,11.2409,0.2598,14.0802,12.3621,10.7718
2022/12/23,3828.22,5188.75,4.68875E+13,3.55041E+13,1.74545E+13,11.211,0.2572,14.0802,12.3611,10.7533
2022/12/22,3836.03,5199.34,4.69657E+13,3.55514E+13,1.74891E+13,11.2297,0.2581,14.0802,12.3621,10.7533
2022/12/21,3830.54,5191.9,4.68631E+13,3.54818E+13,1.74617E+13,11.2051,0.2573,14.0802,12.3621,10.7478
2022/12/20,3829.02,5189.84,4.68174E+13,3.54451E+13,1.74521E+13,11.1942,0.2548,14.0802,12.3621,10.7469
2022/12/19,3893.22,5276.86,4.74908E+13,3.59958E+13,1.7745E+13,11.3552,0.2767,14.0802,12.3621,10.7469
2022/12/16,3954.23,5359.54,4.8285E+13,3.65355E+13,1.80217E+13,11.5451,0.2979,14.0802,12.3611,10.7437
2022/12/15,3951.99,5356.51,4.8179E+13,3.64521E+13,1.80078E+13,11.5198,0.2948,14.0802,12.3621,10.7437
2022/12/14,3954.89,5360.44,4.83166E+13,3.65323E+13,1.80274E+13,11.5527,0.2993,14.0802,12.3621,10.7405
2022/12/13,3945.68,5344.36,4.82421E+13,3.64336E+13,1.7981E+13,11.5349,0.2968,14.0802,12.3621,10.74
2022/12/12,3953.44,5354.87,4.82249E+13,3.64484E+13,1.80133E+13,11.5308,0.296,14.0802,12.3621,10.7391
2022/12/9,3998.24,5415.56,4.836E+13,3.66555E+13,1.81015E+13,11.6355,0.3144,14.0802,12.3611,10.737
2022/12/8,3959.18,5362.64,4.79943E+13,3.63567E+13,1.79218E+13,11.5475,0.2989,14.0802,12.3621,10.737
2022/12/7,3958.44,5361.64,4.8004E+13,3.63429E+13,1.79168E+13,11.5498,0.2993,14.0802,12.3621,10.735
2022/12/6,3968.2,5374.86,4.82667E+13,3.64865E+13,1.79659E+13,11.613,0.3079,14.0802,12.3621,10.729
2022/12/5,3946.88,5345.92,4.80672E+13,3.62947E+13,1.78704E+13,11.565,0.3009,14.0802,12.3621,10.7286
2022/12/2,3870.95,5243.08,4.69726E+13,3.55549E+13,1.7526E+13,11.3016,0.2741,14.0802,12.3611,10.7219
2022/12/1,3894.77,5275.34,4.72747E+13,3.57672E+13,1.76363E+13,11.3743,0.2824,14.0802,12.3621,10.7219
2022/11/30,3853.04,5218.82,4.6984E+13,3.54869E+13,1.74487E+13,11.3044,0.2746,14.0802,12.3621,10.7188
2022/11/29,3848.42,5212.57,4.68284E+13,3.54283E+13,1.74312E+13,11.2669,0.2697,14.0802,12.3621,10.7142
2022/11/28,3733.24,5056.56,4.5601E+13,3.43577E+13,1.69063E+13,10.9716,0.2301,14.0802,12.3621,10.7116
2022/11/25,3775.78,5114.02,4.60645E+13,3.46898E+13,1.71032E+13,11.0832,0.249,14.0802,12.3611,10.7087
2022/11/24,3756.81,5088.33,4.56089E+13,3.44273E+13,1.70157E+13,10.9735,0.231,14.0802,12.3621,10.7087
2022/11/23,3773.53,5110.98,4.58079E+13,3.45839E+13,1.70874E+13,11.0214,0.2404,14.0802,12.3621,10.705
2022/11/22,3769.57,5105.59,4.57031E+13,3.4487E+13,1.70733E+13,10.9962,0.2338,14.0802,12.3621,10.7
2022/11/21,3769.13,5104.98,4.54393E+13,3.4364E+13,1.70722E+13,10.9327,0.226,14.0802,12.3621,10.7
2022/11/18,3801.57,5148.92,4.57836E+13,3.46427E+13,1.7219E+13,11.0156,0.2395,14.0802,12.3611,10.6964
2022/11/17,3818.66,5172,4.59472E+13,3.47223E+13,1.72986E+13,11.0549,0.245,14.0802,12.3621,10.6964
2022/11/16,3834.39,5193.29,4.61284E+13,3.48694E+13,1.73682E+13,11.0985,0.2507,14.0802,12.3621,10.6953
2022/11/15,3865.97,5236.07,4.64316E+13,3.51E+13,1.75096E+13,11.1715,0.259,14.0802,12.3621,10.6948
2022/11/14,3794.02,5138.61,4.57491E+13,3.45392E+13,1.71885E+13,11.0073,0.238,14.0802,12.3621,10.6751
2022/11/11,3788.44,5131.06,4.57501E+13,3.44927E+13,1.715E+13,11.0075,0.2387,14.0802,12.3611,10.6741
2022/11/10,3685.69,4991.89,4.46509E+13,3.36135E+13,1.66771E+13,10.7458,0.2108,14.0802,12.3621,10.6741
2022/11/9,3714.27,5030.6,4.4884E+13,3.3797E+13,1.68064E+13,10.8019,0.2157,14.0802,12.3621,10.6642
2022/11/8,3749.33,5077.71,4.52477E+13,3.4094E+13,1.6961E+13,10.8894,0.224,14.0802,12.3621,10.6623
2022/11/7,3775.3,5112.88,4.54941E+13,3.43061E+13,1.70778E+13,10.9487,0.2301,14.0802,12.3621,10.6491
2022/11/4,3767.17,5101.88,4.53985E+13,3.41873E+13,1.70411E+13,10.9257,0.2288,14.0802,12.3611,10.6312
2022/11/3,3647.9,4940.34,4.41328E+13,3.31798E+13,1.65088E+13,10.6211,0.1984,14.0802,12.3621,10.6312
2022/11/2,3677.81,4980.85,4.44588E+13,3.34157E+13,1.66418E+13,10.6996,0.2046,14.0802,12.3621,10.6312
2022/11/1,3634.17,4921.76,4.4024E+13,3.30403E+13,1.64455E+13,10.5949,0.1972,14.0802,12.3621,10.6287
2022/10/31,3508.7,4751.83,4.27549E+13,3.20326E+13,1.5885E+13,10.2895,0.168,14.0802,12.3621,10.6287
2022/10/28,3541.33,4795.92,4.32655E+13,3.243E+13,1.5956E+13,10.3827,0.1761,14.0802,12.3611,10.623
2022/10/27,3631.14,4917.56,4.41537E+13,3.3125E+13,1.64124E+13,10.6394,0.2009,14.0802,12.3621,10.6287
2022/10/26,3656.9,4952.44,4.43785E+13,3.33605E+13,1.65127E+13,10.6953,0.2042,14.0802,12.3621,10.623
2022/10/25,3627.45,4912.56,4.41683E+13,3.32034E+13,1.63719E+13,10.6744,0.2034,14.0802,12.3621,10.6225
2022/10/24,3633.37,4920.58,4.42497E+13,3.32659E+13,1.6392E+13,10.7087,0.2063,14.0802,12.3621,10.6127
2022/10/21,3742.89,5068.89,4.53967E+13,3.41923E+13,1.68793E+13,11.0027,0.2379,14.0802,12.3611,10.5964
2022/10/20,3754.93,5085.05,4.54893E+13,3.42732E+13,1.68973E+13,11.0334,0.2429,14.0802,12.3621,10.5964
2022/10/19,3776.53,5111.46,4.56541E+13,3.43966E+13,1.69943E+13,11.0793,0.2495,14.0802,12.3621,10.5953
2022/10/18,3838.27,5195.02,4.62681E+13,3.49338E+13,1.72701E+13,11.2283,0.2639,14.0802,12.3621,10.5944
2022/10/17,3846.41,5206.04,4.63936E+13,3.50433E+13,1.73084E+13,11.2609,0.2684,14.0802,12.3621,10.5936
2022/10/14,3842.47,5200.7,4.6366E+13,3.5031E+13,1.72892E+13,11.2608,0.2687,14.0802,12.3611,10.583
2022/10/13,3752.67,5079.17,4.55845E+13,3.43563E+13,1.68806E+13,11.071,0.2495,14.0802,12.3621,10.583
2022/10/12,3784.31,5121.38,4.59497E+13,3.46594E+13,1.70201E+13,11.1597,0.2598,14.0802,12.3621,10.5817
2022/10/11,3727.69,5044.76,4.53835E+13,3.42417E+13,1.67709E+13,11.0221,0.245,14.0802,12.3621,10.5699
2022/10/10,3720.94,5035.62,4.53656E+13,3.42157E+13,1.67392E+13,11.0178,0.2445,14.0802,12.3621,10.5695
2022/9/30,3804.89,5149.23,4.60912E+13,3.48905E+13,1.71171E+13,11.1959,0.2638,14.0802,12.3611,10.568
2022/9/29,3827.14,5179.35,4.62351E+13,3.49835E+13,1.72121E+13,11.2309,0.2655,14.0802,12.3621,10.568
2022/9/28,3828.71,5181.47,4.62855E+13,3.4952E+13,1.72205E+13,11.2431,0.2676,14.0802,12.3621,10.5591
2022/9/27,3892.3,5266.87,4.68661E+13,3.53965E+13,1.75017E+13,11.3842,0.2841,14.0802,12.3621,10.5502
2022/9/26,3836.68,5191.61,4.62806E+13,3.49422E+13,1.72518E+13,11.2419,0.268,14.0802,12.3621,10.5431
2022/9/23,3856.02,5217.65,4.66761E+13,3.51749E+13,1.73413E+13,11.338,0.279,14.0802,12.3611,10.5182
2022/9/22,3869.34,5235.68,4.66363E+13,3.52281E+13,1.73994E+13,11.3283,0.2775,14.0802,12.3621,10.5182
2022/9/21,3903.73,5282.12,4.68941E+13,3.5456E+13,1.75529E+13,11.391,0.2849,14.0802,12.3621,10.5169
2022/9/20,3932.84,5321.5,4.71356E+13,3.56656E+13,1.76837E+13,11.4496,0.289,14.0802,12.3621,10.5163
2022/9/19,3928,5314.39,4.7161E+13,3.56906E+13,1.76669E+13,11.4558,0.2907,14.0802,12.3621,10.5147
2022/9/16,3932.68,5320.11,4.71532E+13,3.56252E+13,1.76907E+13,11.4539,0.2909,14.0802,12.3611,10.5023
2022/9/15,4027.12,5447.86,4.82333E+13,3.64594E+13,1.81176E+13,11.7163,0.3302,14.0802,12.3621,10.5023
2022/9/14,4065.36,5499.3,4.85442E+13,3.67072E+13,1.82814E+13,11.7918,0.3499,14.0802,12.3621,10.5021
2022/9/13,4111.11,5561.19,4.90282E+13,3.70672E+13,1.8485E+13,11.9094,0.3816,14.0802,12.3621,10.5017
2022/9/9,4093.79,5537.75,4.88742E+13,3.69298E+13,1.841E+13,11.8719,0.3731,14.0802,12.3601,10.4967
2022/9/8,4037.68,5461.86,4.82668E+13,3.64402E+13,1.8154E+13,11.7244,0.3337,14.0802,12.3611,10.4967
2022/9/7,4054.98,5485.07,4.84038E+13,3.65516E+13,1.82302E+13,11.7577,0.3403,14.0802,12.3611,10.4958
2022/9/6,4052.28,5481.41,4.83727E+13,3.65635E+13,1.82186E+13,11.7501,0.3391,14.0802,12.3611,10.4955
2022/9/5,4015.43,5431.32,4.80039E+13,3.62249E+13,1.80591E+13,11.6606,0.323,14.0802,12.3611,10.4946
2022/9/2,4023.61,5442.39,4.79556E+13,3.61979E+13,1.80918E+13,11.6488,0.32,14.0802,12.3601,10.4876
2022/9/1,4043.74,5469.61,4.8155E+13,3.63528E+13,1.81814E+13,11.6972,0.3313,14.0802,12.3611,10.4876
2022/8/31,4078.84,5517.09,4.84981E+13,3.66381E+13,1.83406E+13,11.7806,0.3477,14.0802,12.3611,10.484
2022/8/30,4075.79,5512.97,4.84452E+13,3.65597E+13,1.82913E+13,11.7865,0.3494,14.0802,12.3611,10.4817
2022/8/29,4089.52,5531.54,4.85444E+13,3.6654E+13,1.83481E+13,11.8,0.3531,14.0802,12.3611,10.4803
2022/8/26,4107.55,5555.92,4.87071E+13,3.6714E+13,1.84243E+13,11.8863,0.3768,14.0802,12.3601,10.4732
2022/8/25,4116.24,5565.11,4.87931E+13,3.67924E+13,1.84551E+13,11.9417,0.3914,14.0802,12.3611,10.4732
2022/8/24,4082.42,5517.44,4.82759E+13,3.64094E+13,1.8313E+13,11.8353,0.3642,14.0802,12.3611,10.4718
2022/8/23,4161.08,5623.71,4.90064E+13,3.6968E+13,1.8662E+13,12.0521,0.4177,14.0802,12.3611,10.4716
2022/8/22,4181.4,5650.17,4.91996E+13,3.71142E+13,1.87404E+13,12.1086,0.4321,14.0802,12.3611,10.4707
2022/8/19,4151.07,5609.19,4.8834E+13,3.67972E+13,1.85981E+13,12.0349,0.4142,14.0802,12.3601,10.464
2022/8/18,4180.1,5647.84,4.90037E+13,3.69652E+13,1.87114E+13,12.0843,0.4267,14.0802,12.3611,10.464
2022/8/17,4216.96,5697.4,4.9421E+13,3.72989E+13,1.88681E+13,12.2028,0.458,14.0802,12.3611,10.4525
2022/8/16,4177.84,5644.55,4.90029E+13,3.6983E+13,1.86919E+13,12.0963,0.4296,14.0802,12.3611,10.4505
2022/8/15,4185.68,5655.08,4.91309E+13,3.7079E+13,1.87241E+13,12.1286,0.4395,14.0802,12.3611,10.4482
2022/8/12,4191.15,5662.27,4.92514E+13,3.71596E+13,1.87496E+13,12.1633,0.4471,14.0802,12.3601,10.4361
2022/8/11,4193.54,5664.87,4.91921E+13,3.71281E+13,1.87597E+13,12.178,0.4498,14.0802,12.3611,10.4361
2022/8/10,4109.74,5551.66,4.82829E+13,3.64608E+13,1.83786E+13,11.9535,0.3988,14.0802,12.3611,10.4357
2022/8/9,4156.29,5614.2,4.87455E+13,3.68116E+13,1.85816E+13,12.0715,0.4259,14.0802,12.3611,10.4357
2022/8/8,4148.07,5603.1,4.86431E+13,3.66927E+13,1.85465E+13,12.0474,0.4202,14.0802,12.3611,10.4353
2022/8/5,4156.91,5614.42,4.87505E+13,3.67461E+13,1.85878E+13,12.074,0.427,14.0802,12.3601,10.4164
2022/8/4,4101.54,5535.16,4.82087E+13,3.63418E+13,1.834E+13,11.9377,0.3963,14.0802,12.3611,10.4164
2022/8/3,4066.98,5488.47,4.77807E+13,3.60359E+13,1.8183E+13,11.8317,0.3691,14.0802,12.3611,10.4121
2022/8/2,4107.02,5542.14,4.82056E+13,3.63561E+13,1.83647E+13,11.9424,0.3971,14.0802,12.3611,10.4066
2022/8/1,4188.68,5652.33,4.90823E+13,3.70384E+13,1.8729E+13,12.1596,0.4469,14.0802,12.3611,10.4035
2022/7/29,4170.1,5627.26,4.89009E+13,3.69113E+13,1.86517E+13,12.1146,0.436,14.0802,12.3601,10.393
2022/7/28,4225.67,5700.54,4.94981E+13,3.73816E+13,1.88984E+13,12.2568,0.4765,14.0802,12.3611,10.393
2022/7/27,4225.04,5698.49,4.94976E+13,3.73793E+13,1.8901E+13,12.2577,0.477,14.0802,12.3611,10.3906
2022/7/26,4245.98,5726.74,4.97629E+13,3.75839E+13,1.89925E+13,12.3191,0.4901,14.0802,12.3611,10.3894
2022/7/25,4212.64,5681.29,4.94226E+13,3.72988E+13,1.88391E+13,12.2391,0.47,14.0802,12.3611,10.3826
2022/7/22,4238.23,5715.43,4.96518E+13,3.74744E+13,1.89486E+13,12.2958,0.4854,14.0802,12.3601,10.3616
2022/7/21,4236.06,5711.85,4.96061E+13,3.73703E+13,1.89402E+13,12.2845,0.4827,14.0802,12.3611,10.3616
2022/7/20,4283.8,5772.12,5.01739E+13,3.78232E+13,1.9151E+13,12.4251,0.5119,14.0802,12.3611,10.3616
2022/7/19,4269.34,5752.59,4.99553E+13,3.76796E+13,1.90848E+13,12.371,0.5033,14.0802,12.359,10.3616
2022/7/18,4292.59,5783.67,5.01261E+13,3.78224E+13,1.91865E+13,12.4133,0.5103,14.0802,12.3561,10.3616
2022/7/15,4248.53,5724.22,4.9551E+13,3.73949E+13,1.89861E+13,12.2709,0.4817,14.0802,12.3555,10.3616
2022/7/14,4322.07,5809.35,5.04184E+13,3.8069E+13,1.93254E+13,12.4857,0.5247,14.0802,12.3559,10.3616
2022/7/13,4321.46,5807.57,5.0565E+13,3.81457E+13,1.93306E+13,12.522,0.5313,14.0802,12.3551,10.3616
2022/7/12,4313.62,5796.11,5.05286E+13,3.81411E+13,1.93055E+13,12.513,0.5292,14.0802,12.353,10.3616
2022/7/11,4354.62,5844.16,5.10125E+13,3.84835E+13,1.94871E+13,12.6328,0.5486,14.0802,12.3519,10.3616
2022/7/8,4428.78,5940.22,5.17525E+13,3.90979E+13,1.98113E+13,12.8161,0.5763,14.0802,12.3512,10.3616
2022/7/7,4443.47,5955.84,5.19513E+13,3.91671E+13,1.98806E+13,12.8653,0.586,14.0802,12.3512,10.3616
2022/7/6,4423.97,5927.94,5.17836E+13,3.90492E+13,1.98028E+13,12.8238,0.579,14.0802,12.3501,10.3616
2022/7/5,4489.54,6014.58,5.25043E+13,3.96676E+13,2.01007E+13,13.0022,0.6119,14.0802,12.3445,10.3616
2022/7/4,4496.03,6023.08,5.25596E+13,3.9656E+13,2.0129E+13,13.0159,0.6148,14.0802,12.3391,10.3616
2022/7/1,4466.72,5983.74,5.22452E+13,3.94461E+13,1.99932E+13,12.9381,0.5973,14.0802,12.3381,10.3616
2022/6/30,4485.01,6008.25,5.24421E+13,3.9588E+13,2.00766E+13,12.9868,0.6074,14.0802,12.3371,10.3616
2022/6/29,4421.36,5916.52,5.18786E+13,3.90875E+13,1.97896E+13,12.8473,0.5844,14.0802,12.3343,10.3616
2022/6/28,4490.52,6005.55,5.25122E+13,3.95939E+13,2.00926E+13,13.0042,0.6132,14.0802,12.3338,10.3616
2022/6/27,4444.26,5942.86,5.21123E+13,3.92166E+13,1.98896E+13,12.9052,0.5914,14.0802,12.3315,10.3616
2022/6/24,4394.77,5876.26,5.16099E+13,3.88088E+13,1.96671E+13,12.7807,0.5755,14.0802,12.329,10.3616
2022/6/23,4343.88,5806.63,5.11921E+13,3.84366E+13,1.94423E+13,12.6773,0.5584,14.0802,12.327,10.3616
2022/6/22,4270.62,5707.65,5.0403E+13,3.7817E+13,1.91184E+13,12.4819,0.5307,14.0802,12.3269,10.3616
2022/6/21,4325.57,5779.8,5.10299E+13,3.82852E+13,1.93643E+13,12.6371,0.5545,14.0802,12.3264,10.3616
2022/6/20,4330.43,5783.09,5.10021E+13,3.8282E+13,1.93809E+13,12.6302,0.5533,14.0802,12.3259,10.3616
2022/6/17,4309.04,5749.64,5.09319E+13,3.82E+13,1.92835E+13,12.6129,0.5506,14.0802,12.3236,10.3616
2022/6/16,4250.06,5669.77,5.03887E+13,3.77286E+13,1.90257E+13,12.4783,0.5307,14.0802,12.3225,10.3616
2022/6/15,4278.22,5702.5,5.08231E+13,3.80576E+13,1.91531E+13,12.5859,0.5467,14.0802,12.3187,10.3616
2022/6/14,4222.31,5627.79,5.02731E+13,3.76103E+13,1.89005E+13,12.4497,0.5266,14.0802,12.3159,10.3616
2022/6/13,4189.35,5583.82,4.97545E+13,3.72025E+13,1.87515E+13,12.3213,0.501,14.0802,12.3153,10.3616
2022/6/10,4238.99,5649.51,4.76686E+13,3.69625E+13,1.85411E+13,12.587,0.5477,14.0802,12.3116,10.3616
2022/6/9,4175.67,5561.98,4.70112E+13,3.64584E+13,1.82718E+13,12.4134,0.5204,14.0802,12.3099,10.3616
2022/6/8,4219.81,5619.68,4.73617E+13,3.67438E+13,1.84559E+13,12.506,0.5352,14.0802,12.3068,10.3616
2022/6/7,4179.13,5564.11,4.69084E+13,3.63705E+13,1.82798E+13,12.3863,0.5163,14.0802,12.3052,10.3616
2022/6/6,4166.09,5546.51,4.67784E+13,3.62492E+13,1.82187E+13,12.3519,0.5097,14.0802,12.3034,10.3616
2022/6/2,4089.57,5444.17,4.6136E+13,3.57168E+13,1.78858E+13,12.1823,0.4679,14.0802,12.3017,10.3616
2022/6/1,4083.18,5432.1,4.60948E+13,3.57066E+13,1.78636E+13,12.1714,0.4654,14.0802,12.3017,10.3616
2022/5/31,4091.52,5440.86,4.62063E+13,3.57955E+13,1.79021E+13,12.2009,0.4741,14.0802,12.3017,10.3616
2022/5/30,4029.02,5357.32,4.56181E+13,3.52924E+13,1.76279E+13,12.0456,0.4387,14.0802,12.3017,10.3616
2022/5/27,4001.3,5317.8,4.53868E+13,3.50915E+13,1.75115E+13,11.9845,0.4245,14.0802,12.301,10.3616
2022/5/26,3993.04,5306.59,4.52664E+13,3.49699E+13,1.74741E+13,11.9527,0.4189,14.0802,12.3017,10.3616
2022/5/25,3983.18,5289.47,4.51374E+13,3.48682E+13,1.7431E+13,11.9186,0.4111,14.0802,12.3017,10.3616
2022/5/24,3959.15,5257.21,4.48182E+13,3.46471E+13,1.7326E+13,11.8344,0.3901,14.0802,12.3017,10.3616
2022/5/23,4053.98,5382.98,4.56892E+13,3.53331E+13,1.7739E+13,12.0643,0.4428,14.0802,12.3017,10.3616
2022/5/20,4077.6,5414.34,4.58936E+13,3.55295E+13,1.78415E+13,12.1183,0.455,14.0802,12.301,10.3616
2022/5/19,3999.6,5310.7,4.51124E+13,3.4891E+13,1.74947E+13,11.912,0.4099,14.0802,12.3017,10.3616
2022/5/18,3991.91,5299.48,4.50684E+13,3.48321E+13,1.74669E+13,11.9004,0.4086,14.0802,12.3017,10.3616
2022/5/17,4005.89,5318.05,4.52226E+13,3.49291E+13,1.75258E+13,11.9411,0.4173,14.0802,12.3017,10.3616
2022/5/16,3956.54,5252.53,4.47755E+13,3.45593E+13,1.73062E+13,11.8231,0.3901,14.0802,12.3017,10.3616
2022/5/13,3988.6,5294.6,4.50587E+13,3.48085E+13,1.74481E+13,11.8979,0.4089,14.0802,12.301,10.3616
2022/5/12,3958.74,5254.96,4.46685E+13,3.44905E+13,1.73213E+13,11.8005,0.3844,14.0802,12.3017,10.3616
2022/5/11,3976.42,5278.25,4.48299E+13,3.46345E+13,1.73983E+13,11.8431,0.3951,14.0802,12.3017,10.3616
2022/5/10,3919.87,5203.05,4.43578E+13,3.42559E+13,1.71568E+13,11.7184,0.3667,14.0802,12.3017,10.3616
2022/5/9,3877.44,5146.36,4.4006E+13,3.39935E+13,1.69699E+13,11.6254,0.3498,14.0802,12.3017,10.3616
2022/5/6,3908.82,5187.9,4.42763E+13,3.42153E+13,1.71082E+13,11.6969,0.3649,14.0802,12.301,10.3616
2022/5/5,4010.21,5322.45,4.5323E+13,3.50587E+13,1.75585E+13,11.8719,0.4021,14.0802,12.3017,10.3616
2022/4/29,4016.24,5330.21,4.53565E+13,3.5073E+13,1.75666E+13,11.8381,0.3956,14.0802,12.3002,10.3616
2022/4/28,3921.11,5201.75,4.44074E+13,3.43609E+13,1.70869E+13,11.5334,0.3365,14.0802,12.301,10.3616
2022/4/27,3895.54,5167.83,4.4063E+13,3.40413E+13,1.69238E+13,11.4899,0.3316,14.0802,12.301,10.3616
2022/4/26,3784.12,5020.03,4.31363E+13,3.32482E+13,1.6451E+13,11.249,0.306,14.0802,12.301,10.3616
2022/4/25,3814.91,5060.86,4.3443E+13,3.34458E+13,1.65628E+13,11.3433,0.3172,14.0802,12.301,10.3616
2022/4/22,4013.25,5323.98,4.54289E+13,3.504E+13,1.73877E+13,11.8494,0.3976,14.0802,12.3002,10.3616
2022/4/21,3995.83,5300.87,4.51339E+13,3.48312E+13,1.73037E+13,11.7856,0.383,14.0802,12.301,10.3616
2022/4/20,4070.79,5400.3,4.58644E+13,3.54214E+13,1.76257E+13,11.9819,0.4249,14.0802,12.301,10.3616
2022/4/19,4134.9,5485.13,4.65051E+13,3.59345E+13,1.78774E+13,12.1463,0.4636,14.0802,12.301,10.3616
2022/4/18,4166.38,5526.9,4.66945E+13,3.61062E+13,1.80149E+13,12.2,0.4743,14.0802,12.301,10.3616
2022/4/15,4188.75,5556.51,4.70477E+13,3.63634E+13,1.80762E+13,12.2937,0.4988,14.0802,12.3002,10.3616
2022/4/14,4191.57,5560.25,4.71059E+13,3.64143E+13,1.80811E+13,12.3162,0.5035,14.0802,12.301,10.3616
2022/4/13,4139.74,5491.49,4.65861E+13,3.59483E+13,1.78631E+13,12.1805,0.4689,14.0802,12.2993,10.3616
2022/4/12,4179.97,5544.63,4.69205E+13,3.62045E+13,1.80317E+13,12.2729,0.4957,14.0802,12.2993,10.3616
2022/4/11,4100.07,5438.64,4.61443E+13,3.55723E+13,1.76889E+13,12.081,0.45,14.0802,12.2993,10.3616
2022/4/8,4230.77,5612.01,4.73684E+13,3.65682E+13,1.82445E+13,12.4005,0.5185,14.0802,12.2983,10.3616
2022/4/7,4209.1,5581.96,4.70773E+13,3.63523E+13,1.815E+13,12.326,0.5051,14.0802,12.2971,10.3616
2022/4/6,4263.84,5654.55,4.76484E+13,3.67397E+13,1.83865E+13,12.4729,0.5315,14.0802,12.2935,10.3616
2022/4/1,4276.16,5670.87,4.76665E+13,3.67969E+13,1.84346E+13,12.476,0.5323,14.0802,12.2905,10.3616
2022/3/31,4222.6,5599.84,4.70972E+13,3.63055E+13,1.82063E+13,12.353,0.5115,14.0802,12.2898,10.3616
2022/3/30,4254.1,5641.61,4.73091E+13,3.64844E+13,1.82906E+13,12.4487,0.5276,14.0802,12.2892,10.3616
2022/3/29,4134.14,5482.42,4.62278E+13,3.55784E+13,1.77774E+13,12.1998,0.4778,14.0802,12.2869,10.3616
2022/3/28,4148.47,5501.41,4.62983E+13,3.56512E+13,1.78311E+13,12.235,0.4872,14.0802,12.2869,10.3616
2022/3/25,4174.57,5536.04,4.63752E+13,3.57595E+13,1.7934E+13,12.2628,0.4965,14.0802,12.2866,10.3616
2022/3/24,4251.31,5637.79,4.70636E+13,3.63222E+13,1.82567E+13,12.459,0.5292,14.0802,12.2869,10.3616
2022/3/23,4276.52,5671.23,4.72781E+13,3.65181E+13,1.83532E+13,12.5171,0.5374,14.0802,12.2864,10.3616
2022/3/22,4255.3,5643.08,4.71054E+13,3.62309E+13,1.82524E+13,12.4493,0.5288,14.0802,12.2835,10.3616
2022/3/21,4258.75,5647.66,4.70198E+13,3.61743E+13,1.82837E+13,12.4077,0.5226,14.0802,12.28,10.3616
2022/3/18,4265.9,5657.15,4.71293E+13,3.62694E+13,1.83086E+13,12.4681,0.5311,14.0802,12.2728,10.3616
2022/3/17,4237.7,5619.74,4.67401E+13,3.60105E+13,1.81791E+13,12.3017,0.5049,14.0802,12.2726,10.3616
2022/3/16,4156.08,5511.51,4.59965E+13,3.53954E+13,1.78278E+13,12.106,0.4601,14.0802,12.2716,10.3616
2022/3/15,3983.81,5283.06,4.43328E+13,3.40749E+13,1.7078E+13,11.6681,0.3704,14.0802,12.2716,10.3616
2022/3/14,4174.76,5536.28,4.64048E+13,3.57069E+13,1.78983E+13,12.2075,0.4831,14.0802,12.2716,10.3616
2022/3/11,4306.52,5711.02,4.77195E+13,3.67449E+13,1.84629E+13,12.5529,0.5422,14.0802,12.2709,10.3616
2022/3/10,4292.84,5692.87,4.7548E+13,3.66221E+13,1.84044E+13,12.508,0.5366,14.0802,12.2702,10.3616
2022/3/9,4226.35,5604.69,4.69702E+13,3.61337E+13,1.81189E+13,12.359,0.5165,14.0802,12.2677,10.3616
2022/3/8,4265.39,5656.47,4.74337E+13,3.64918E+13,1.82893E+13,12.4788,0.5337,14.0802,12.2605,10.3616
2022/3/7,4352.78,5772.36,4.83753E+13,3.72101E+13,1.86747E+13,12.7268,0.5667,14.0802,12.2549,10.3616
2022/3/4,4496.43,5962.86,4.97484E+13,3.83028E+13,1.92835E+13,13.0888,0.6302,14.0802,12.2536,10.3616
2022/3/3,4551.63,6036.06,5.02789E+13,3.87345E+13,1.9521E+13,13.2282,0.6646,14.0802,12.2525,10.3616
