日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),股息率市值加权
2022-07-07,4443.47,5955.84,51951274197921.625,39167062658906,19880617437025.805,0.0263
2022-07-06,4423.97,5927.94,51783646426618.375,39049212097205,19802837345734.31,0.0264
2022-07-05,4489.54,6014.58,52504286413545.17,39667555426027,20100706223857,0.026
2022-07-04,4496.03,6023.08,52559572922472.2,39655965833996,20128984388805.137,0.026
2022-07-01,4466.72,5983.74,52245205428075.58,39446090170637,19993221695186.453,0.0262
2022-06-30,4485.01,6008.25,52442122114648.3,39588037424504,20076557991311.387,0.0261
2022-06-29,4421.36,5916.52,51878552045656.28,39087517224767,19789621462054.023,0.0263
2022-06-28,4490.52,6005.55,52512204163991.94,39593866365477,20092570196979.363,0.026
2022-06-27,4444.26,5942.86,52112312891248.66,39216576926611,19889620422466.04,0.0262
2022-06-24,4394.77,5876.26,51609856921078.33,38808797088575,19667132583068.574,0.0265
2022-06-23,4343.88,5806.63,51192098679603.08,38436641272151,19442282594267.65,0.0267
2022-06-22,4270.62,5707.65,50402967140196.52,37817002871516,19118353793992.977,0.0271
2022-06-21,4325.57,5779.8,51029922838833.3,38285241903034,19364279651663.836,0.0268
2022-06-20,4330.43,5783.09,51002118004630.11,38282037046149,19380936332741.74,0.0268
2022-06-17,4309.04,5749.64,50931924918383.94,38199953797317,19283468979618.734,0.0268
2022-06-16,4250.06,5669.77,50388712931209.7,37728568414779,19025710861059.168,0.0271
2022-06-15,4278.22,5702.5,50823068011309.68,38057619618379,19153081531185.27,0.0269
2022-06-14,4222.31,5627.79,50273126236211.69,37610331118189,18900454865011.055,0.0272
2022-06-13,4189.35,5583.82,49754526378967.27,37202515157465,18751463059091.625,0.0275
2022-06-10,4238.99,5649.51,47668618320691.52,36962494719391,18541085637272.23,0.0273
2022-06-09,4175.67,5561.98,47011152183187.47,36458397376981,18271784027388.312,0.0277
2022-06-08,4219.81,5619.68,47361735109140.38,36743760629015,18455945899549.34,0.0275
2022-06-07,4179.13,5564.11,46908372332364.24,36370522260813,18279752984783.703,0.0278
2022-06-06,4166.09,5546.51,46778402203630.18,36249204582756,18218679849811.348,0.0279
2022-06-02,4089.57,5444.17,46135954056535.9,35716807210427,17885759086746.06,0.0282
2022-06-01,4083.18,5432.1,46094755855278.086,35706609806281,17863573571083.754,0.0282
2022-05-31,4091.52,5440.86,46206264826135.69,35795492733228,17902149374300.91,0.0281
2022-05-30,4029.02,5357.32,45618138365087.94,35292392028848,17627885993377.49,0.0285
2022-05-27,4001.3,5317.8,45386765568534.98,35091527022092,17511487985591.986,0.0287
2022-05-26,3993.04,5306.59,45266369777082.234,34969850250317,17474118682719.713,0.0287
2022-05-25,3983.18,5289.47,45137446335409.37,34868211868701,17430990333438.826,0.0288
2022-05-24,3959.15,5257.21,44818225398996.13,34647092716540,17325964099137.188,0.029
2022-05-23,4053.98,5382.98,45689186187213.29,35333071155020,17738991143496.87,0.0285
2022-05-20,4077.6,5414.34,45893614872333.36,35529450051750,17841477706286.848,0.0283
2022-05-19,3999.6,5310.7,45112386529069.01,34890980336693,17494738905878.111,0.0288
2022-05-18,3991.91,5299.48,45068449799906.336,34832058013063,17466913139853.781,0.0289
2022-05-17,4005.89,5318.05,45222556771713.47,34929121006829,17525761765288.28,0.0288
2022-05-16,3956.54,5252.53,44775467414107.92,34559262168600,17306170030788.066,0.029
2022-05-13,3988.6,5294.6,45058711739977.27,34808506291013,17448094756564.89,0.0289
2022-05-12,3958.74,5254.96,44668501463810.48,34490548342972,17321319872721.574,0.0291
2022-05-11,3976.42,5278.25,44829931795256.74,34634509817746,17398282208145.94,0.029
2022-05-10,3919.87,5203.05,44357787879821.664,34255906438337,17156805622342.795,0.0293
2022-05-09,3877.44,5146.36,44005965109994.98,33993510830200,16969930614712.736,0.0296
2022-05-06,3908.82,5187.9,44276332405435.08,34215312381752,17108190812380.666,0.0294
2022-05-05,4010.21,5322.45,45323031795978.62,35058671884840,17558529687882.46,0.0287
2022-04-29,4016.24,5330.21,45356505569602.92,35072956749904,17566635082468.154,0.029
2022-04-28,3921.11,5201.75,44407380944223.516,34360851433226,17086940951760.545,0.0296
2022-04-27,3895.54,5167.83,44063019891582.016,34041303952219,16923843260961.033,0.0296
2022-04-26,3784.12,5020.03,43136267468056.6,33248237400375,16450959595673.814,0.0302
2022-04-25,3814.91,5060.86,43443038378372.77,33445848306428,16562773641221.127,0.0299
2022-04-22,4013.25,5323.98,45428855727569.68,35039986084138,17387707173939.994,0.0286
2022-04-21,3995.83,5300.87,45133926964534.44,34831235361288,17303734749770.32,0.0288
2022-04-20,4070.79,5400.3,45864379549535.23,35421422493843,17625728939396.89,0.0283
2022-04-19,4134.9,5485.13,46505123756748.33,35934533140772,17877434385908.035,0.0279
2022-04-18,4166.38,5526.9,46694506195815.81,36106220941063,18014904156939.43,0.0278
2022-04-15,4188.75,5556.51,47047669491826.35,36363428871988,18076193082956.76,0.0275
2022-04-14,4191.57,5560.25,47105858228394.766,36414271891582,18081071963003.613,0.0274
2022-04-13,4139.74,5491.49,46586093250525.19,35948316734269,17863133792826.24,0.0277
2022-04-12,4179.97,5544.63,46920490640748.86,36204541685748,18031746636775.055,0.0275
2022-04-11,4100.07,5438.64,46144274770002.55,35572312952388,17688883284471.65,0.028
2022-04-08,4230.77,5612.01,47368438205602.94,36568178407036,18244511540844.9,0.0272
2022-04-07,4209.1,5581.96,47077279175363.516,36352270058272,18149972263268.305,0.0274
2022-04-06,4263.84,5654.55,47648357906176.18,36739709156201,18386459582275.625,0.027
2022-04-01,4276.16,5670.87,47666464390284.94,36796920276792,18434647132104.74,0.027
2022-03-31,4222.6,5599.84,47097159297481.75,36305499494501,18206345779692.332,0.0273
2022-03-30,4254.1,5641.61,47309124926429.92,36484361541931,18290575692233.6,0.0263
2022-03-29,4134.14,5482.42,46227763541515.01,35578364317419,17777371237186.844,0.0267
2022-03-28,4148.47,5501.41,46298322911054.37,35651155444718,17831059296775.434,0.0266
2022-03-25,4174.57,5536.04,46375156939689.82,35759475103352,17933966669297.676,0.0258
2022-03-24,4251.31,5637.79,47063614538007.07,36322243770028,18256656197393.945,0.0252
2022-03-23,4276.52,5671.23,47278091618592.2,36518086845101,18353201897614.57,0.0251
2022-03-22,4255.3,5643.08,47105368237267.78,36230896277882,18252395080208.08,0.0251
2022-03-21,4258.75,5647.66,47019751945816.32,36174258791289,18283694228604.01,0.0252
2022-03-18,4265.9,5657.15,47129303413853.53,36269392409905,18308565506741.008,0.0249
2022-03-17,4237.7,5619.74,46740140000149.54,36010472932149,18179087096540.74,0.0247
2022-03-16,4156.08,5511.51,45996509417801.64,35395398795341,17827846529490.965,0.0251
2022-03-15,3983.81,5283.06,44332766614872.87,34074890642567,17078026126854.416,0.026
2022-03-14,4174.76,5536.28,46404769887873.836,35706914400167,17898269078513.41,0.0248
2022-03-11,4306.52,5711.02,47719478850340.32,36744922238212,18462935221147.914,0.0241
2022-03-10,4292.84,5692.87,47547982530678.11,36622111697660,18404416621514.32,0.0242
2022-03-09,4226.35,5604.69,46970220144316.45,36133720267400,18118916567175.99,0.0245
2022-03-08,4265.39,5656.47,47433665228329.89,36491824221887,18289318307905.61,0.0242
2022-03-07,4352.78,5772.36,48375340410017.32,37210079832140,18674652307985.44,0.0237
2022-03-04,4496.43,5962.86,49748420907214.6,38302750700519,19283503909390.81,0.0231
2022-03-03,4551.63,6036.06,50278856067050.05,38734474935115,19520955019274.92,0.0228
2022-03-02,4578.6,6071.83,50420511891929.875,38902955601728,19627984600498.496,0.0228
2022-03-01,4619.69,6126.31,50752908327539.85,39176864500970,19802844538694.42,0.0226
2022-02-28,4581.65,6075.87,50345193922966.83,38849764717073,19642774716084.25,0.0228
2022-02-25,4573.42,6064.96,50213898245241.43,38755826678908,19605823794835.883,0.0229
2022-02-24,4529.32,6006.47,49895885235083.56,38479887102623,19418855009495.605,0.023
2022-02-23,4623.05,6130.77,50827511212397.945,39191839350816,19813802438253.527,0.0226
2022-02-22,4574.15,6065.93,50471668338187.28,38892046613499,19614273272158.25,0.0227
2022-02-21,4634.31,6145.71,51044265515036.3,39345790051506,19865140984710.38,0.0225
2022-02-18,4651.24,6168.15,51205949220316.25,39456493014215,19937193609062.785,0.0224
2022-02-17,4629.16,6138.88,50955236473074.98,39264088278743,19841737350229.227,0.0225
2022-02-16,4617.99,6124.06,50888764717164.29,39203867920323,19789954086936.31,0.0226
2022-02-15,4600.1,6100.34,50675949370857.78,39058800895116,19709948783688.676,0.0227
2022-02-14,4551.69,6036.14,50324909252191.66,38684200252869,19512316565149.72,0.0228
2022-02-11,4601.4,6102.06,50904646662510.484,39086339705843,19735039793900.926,0.0224
2022-02-10,4639.86,6153.07,51121931348331.41,39222288508838,19890555698846.223,0.0224
2022-02-09,4652.06,6169.25,51120373279326.22,39244412015105,19942287412002.55,0.0224
2022-02-08,4608.77,6111.84,50725959473178.82,38933315040269,19761782852753.01,0.0225
2022-02-07,4634.09,6145.41,50712463467545.02,39004263648017,19865059768606.4,0.0225
2022-01-28,4563.77,6052.16,49789044642575.42,38345678292995,19551285760604.75,0.023
2022-01-27,4619.88,6126.57,50422007274422.83,38812206578384,19796526566481.098,0.0227
2022-01-26,4712.31,6249.15,51297873894087.95,39505106140831,20170780137473.348,0.0223
2022-01-25,4678.45,6204.24,50929785062555.83,39233154610197,20033920717333.29,0.0224
2022-01-24,4786.74,6347.85,52059104227407.87,40099147006023,20497856152882.56,0.0219
2022-01-21,4779.31,6338,51997621273150.805,40036085825441,20460194671616.46,0.022
2022-01-20,4823.51,6396.61,52473283000283.53,40402140183245,20644219065720.547,0.0218
2022-01-19,4780.38,6339.41,52037427768528.05,40046931541417,20453322968399.29,0.022
2022-01-18,4813.35,6383.13,52337349423907.77,40256739989617,20591440678841.08,0.0218
2022-01-17,4767.28,6322.04,51748722219066.086,39804283998339,20399690979556.12,0.0221
2022-01-14,4726.73,6268.27,51429923711322.55,39539442741369,20225038367640.516,0.0222
2022-01-13,4765.92,6320.24,51976179736499.28,39935467815019,20393866136710.34,0.022
2022-01-12,4845.58,6425.88,52641395547227.47,40499888948551,20731877618009.355,0.0217
2022-01-11,4797.77,6362.48,52201804876266.33,40123527964463,20528135771713.3,0.0219
2022-01-10,4844.05,6423.84,52654584393774.8,40476853727043,20717214415898.2,0.0217
2022-01-07,4822.37,6395.1,52454938104844.27,40318396437666,20625343778996.836,0.0218
2022-01-06,4818.23,6389.61,52295871872502.336,40226715150551,20603453720841.44,0.0218
2022-01-05,4868.12,6455.77,52751565521387.55,40614430878026,20815672981971.09,0.0217
2022-01-04,4917.77,6521.61,53123097779059.9,40933055392849,21017509052246.086,0.0215
2021-12-31,4940.37,6551.59,53254166555172.33,41063799310065,21122833606701.668,0.0215
2021-12-30,4921.51,6526.57,53070909050897.27,40922002951472,21044601438415.68,0.0215
2021-12-29,4883.48,6476.14,52766914594005.44,40652296342966,20874483342535.715,0.0217
2021-12-28,4955.96,6572.26,53457813338365.37,41236215119241,21188794821731.63,0.0214
2021-12-27,4919.32,6523.67,53153333885489.22,40985771285353,21030166297284.41,0.0215
2021-12-24,4921.34,6526.35,53181860768305.53,41007041714799,21037789297867.746,0.0215
2021-12-23,4948.74,6562.68,53441536155182.92,41195208506955,21153721334371.348,0.0214
2021-12-22,4914.45,6517.22,53062523070931.07,40871854000885,21011225468538.04,0.0215
2021-12-21,4913.49,6515.93,53090706539700.67,40860611200395,21008937685844.79,0.0215
2021-12-20,4880.42,6472.08,52709997093279.73,40585441320485,20863326581767.785,0.0217
2021-12-17,4954.76,6570.67,53377976412799.195,41101822931474,21181385043095.453,0.0214
2021-12-16,5034.73,6676.72,54121792517695.02,41715776373466,21518028752955.41,0.0211
2021-12-15,5005.9,6638.48,53791634445455.336,41457573553808,21392439625750.57,0.0212
2021-12-14,5049.7,6696.56,54165904300871.41,41759785331851,21580279373094.426,0.0211
2021-12-13,5083.8,6741.79,54574126282167.48,42035696115202,21729613280789.945,0.0209
2021-12-10,5055.12,6703.75,49945760286024.164,39520964736913,20132285160746.492,0.0229
2021-12-09,5078.69,6735.01,50178166440321.09,39714665570751,20221540125029.38,0.0228
2021-12-08,4995.93,6625.25,49416615714326.42,39110375910410,19898396522987.434,0.0231
2021-12-07,4922.1,6527.34,48808667187531.73,38393625396308,19607763242316.7,0.0234
2021-12-06,4892.62,6488.25,48536090923454.91,38168273587830,19494542204471.617,0.0236
2021-12-03,4901.02,6499.38,48605609642323.03,38221251278532,19531508947434.164,0.0235
2021-12-02,4856.16,6439.9,48180425903577.37,37850055473969,19354845036090.72,0.0237
2021-12-01,4843.85,6423.57,48045436434951.3,37744110964000,19298657258458.785,0.0238
2021-11-30,4832.03,6407.89,47853906968120.98,37585702405636,19243835883372.04,0.0239
2021-11-29,4851.42,6433.61,47978995651690.52,37718115465145,19317900656717.78,0.0238
2021-11-26,4860.13,6445.15,48100778404433.18,37826030814922,19348500004647.96,0.0238
2021-11-25,4896.44,6493.31,48479166995394.27,38112631827148,19491467289262.703,0.0236
2021-11-24,4916.66,6520.12,48682691212422.66,38273572562431,19569792570491.316,0.0235
2021-11-23,4913.35,6515.73,48622616165914.37,38208072083216,19560071483969.633,0.0235
2021-11-22,4912.4,6514.47,48607966789384.7,38188086563818,19549812808985.434,0.0235
2021-11-19,4890.06,6484.85,48416170952643.85,38040820087439,19462098274049.26,0.0236
2021-11-18,4837.62,6415.21,47899869400339.62,37627006216447,19249040945961.12,0.0239
2021-11-17,4885.75,6478.98,48283709168209.98,37946244522959,19439778975056.402,0.0237
2021-11-16,4883.32,6475.45,48250429649409.72,37922426446410,19429061981132.11,0.0237
2021-11-15,4882.38,6474.2,48254482135995.53,37783829088843,19432663553817.21,0.0237
2021-11-12,4888.37,6482.15,48319249035609.055,37825678913183,19457027986429.21,0.0237
2021-11-11,4898.65,6495.78,48437076642308.86,37901096712179,19499540483370.242,0.0236
2021-11-10,4821.19,6393.06,47747549868558.484,37358024013254,19185611967155.734,0.0239
2021-11-09,4846.74,6426.95,48030237418389.305,37574780086010,19285463104191.34,0.0238
2021-11-08,4848.18,6428.69,48053985843033.31,37611161124238,19287613367447.215,0.0238
2021-11-05,4842.35,6420.95,47972168187730.234,37569272624194,19263295567168.016,0.0238
2021-11-04,4868.74,6455.95,48266027471685.02,37789348703180,19374078378406.01,0.0237
2021-11-03,4821.11,6392.79,47876643753531.91,37468892590211,19195517532299.6,0.0239
2021-11-02,4839.85,6417.63,48070638681107.22,37612923049372,19255320779922.996,0.0238
2021-11-01,4890.69,6485.05,48576138204173.25,38012869658721,19454857635679.758,0.0235
2021-10-29,4908.77,6509.03,48739558339111,38194709732832,19492534730874.066,0.0235
2021-10-28,4864.14,6449.85,48426044339220.1,37929490190972,19436705329131.773,0.0236
2021-10-27,4898.16,6494.97,48892692081768.38,38274106356750,19553065573173.977,0.0234
2021-10-26,4963.1,6581.07,49459661484387.56,38712218274521,19803843657263.598,0.0231
2021-10-25,4979.52,6602.85,49650497607847.336,38838739283308,19830035355235.848,0.023
2021-10-22,4959.73,6573.54,49407594459878.98,38652495490525,19802698076101.074,0.0231
2021-10-21,4928.02,6530.53,49237958013519.62,38506374604432,19684124957889.312,0.0232
2021-10-20,4910.18,6506.78,49017567437814.94,38355819372838,19606490615189.05,0.0233
2021-10-19,4922.72,6523.4,49176208122890.16,38470781207428,19660656209055.824,0.0232
2021-10-18,4874.78,6459.86,48765376779298.01,38139491328717,19464682269840.3,0.0234
2021-10-15,4932.11,6535.84,49193108164764.08,38532312757691,19702253730377.215,0.0232
2021-10-14,4913.61,6510.34,48996338181620.23,38363457672942,19615990460117.48,0.0233
2021-10-13,4940.11,6545.44,49204154644182.67,38552624912258,19720274729037.203,0.0232
2021-10-12,4883.84,6470.88,48861959886936.76,38242307078021,19502624343321.05,0.0234
2021-10-11,4936.19,6540.25,49352179694887.83,38601615172131,19709779866714.99,0.0232
2021-10-08,4929.94,6531.97,49234823790150.99,38527597984968,19685457520050.24,0.0232
2021-09-30,4866.38,6447.75,48594336464427.47,38029108814846,19432199698875.098,0.0235
2021-09-29,4833.93,6404.75,48353279509494.9,37808796849468,19314562654343.55,0.0236
2021-09-28,4883.83,6470.83,48900095338254.64,38253614893730,19510476050991.254,0.0234
2021-09-27,4877.37,6462.27,48707968814259.97,38141982206431,19473970026854.42,0.0235
2021-09-24,4849.43,6425.25,48507932682493.48,37862703482528,19371012390243.402,0.0236
2021-09-23,4853.2,6430.24,48647772048301.02,37927648025986,19385660498180.32,0.0235
2021-09-22,4821.77,6388.6,48385523089458.086,37735539549961,19262025176356.38,0.0236
2021-09-17,4855.94,6433.84,48606726503874.97,37830452153030,19397423881548.285,0.0235
2021-09-16,4807.7,6368.82,48282181872554.88,37553308009241,19195122495336.992,0.0237
2021-09-15,4867.32,6447.8,48837948510905.82,37958865807970,19417614911283.844,0.0234
2021-09-14,4917.16,6513.83,49248747138394.07,38287230608058,19609683528536.824,0.0232
2021-09-13,4991.66,6612.52,49984108916900.52,38817608654991,19907938377315.316,0.0229
2021-09-10,5013.52,6641.48,49998010535479.16,38866204864147,19987975405885.863,0.0229
2021-09-09,4970.01,6583.84,49699952967186.234,38587370734237,19806809386500.984,0.023
2021-09-08,4972.13,6586.65,49594285613899.82,38500762755782,19806906356522.28,0.023
2021-09-07,4992.83,6614.07,49695224707092.16,38617395138074,19887948559946.87,0.023
2021-09-06,4933.73,6535.77,49123837330709.11,38154863776197,19648356156994.77,0.0233
2021-09-03,4843.06,6415.67,48338553529403.15,37537739098662,19288011438031.965,0.0236
2021-09-02,4869.41,6450.57,48508696639216.89,37677756788846,19386473399597.977,0.0236
2021-09-01,4869.46,6450.64,48461403844967.45,37608103720780,19391592373990.89,0.0236
2021-08-31,4805.61,6366.06,47795817236438.51,37090404442920,19136029435347.63,0.0239
2021-08-30,4813.27,6376.2,47669808821596.22,37050073270753,19113832828725.76,0.024
2021-08-27,4827.04,6394.45,47805260132162.78,37120315713001,19108628204626.676,0.0235
2021-08-26,4801.61,6360.39,47562781571250.91,36912553575693,18831536377314.887,0.0234
2021-08-25,4898.16,6488.28,48393613484608.484,37583313061677,19212103940844.004,0.023
2021-08-24,4888.39,6472.27,48268320650853.65,37434915124060,19178514581015.97,0.023
2021-08-23,4835.88,6402.75,47812932985261,37038394132885,18955220965536.543,0.0232
2021-08-20,4769.27,6309.78,47245529079226.016,36590114725379,18684253411431.316,0.0235
2021-08-19,4862.14,6430.05,47974061027957.12,37237390363444,19038285533987.52,0.0232
2021-08-18,4894.24,6472.36,48347084396331.97,37505993060024,19171508715293.168,0.023
2021-08-17,4837.4,6396.86,47737926297860.42,37023199790733,18891347247009.81,0.0233
2021-08-16,4941.07,6533.72,48629300074954.14,37756173178720,19294137618363.367,0.0229
2021-08-13,4945.98,6538.52,48622542099273.555,37749375192536,19307898501591.14,0.0229
2021-08-12,4973.35,6573.99,48863380142208.26,37885376912559,19311084270118.15,0.0228
2021-08-11,5015.34,6629.44,49174214672010.22,38175305698019,19474697707212.285,0.0226
2021-08-10,5043.15,6666.18,49287360912740.83,38328559049920,19573172937651.617,0.0226
2021-08-09,4985.56,6589.97,48758835633690.72,37860584708143,19343467661366.11,0.0228
2021-08-06,4921.56,6505.27,48165629031890.78,37368333748132,19088412935503.367,0.0231
2021-08-05,4948.67,6539.88,48379593996367.3,37540634089756,19171723187659.074,0.023
2021-08-04,4978.85,6579.57,48664593974146.69,37762713556584,19289860124499.242,0.0229
2021-08-03,4934.46,6520.57,48346707085574.62,37506270211784,19123528669950.1,0.023
2021-08-02,4933.74,6519.61,48435176042973.234,37537966390715,19127541734747.95,0.023
2021-07-30,4811.17,6357.65,47320053431652.61,36643845601479,18646510942694.81,0.0235
2021-07-29,4850.27,6407.1,47653993384180.56,36955752333798,18797195998781.07,0.0233
2021-07-28,4760.48,6286.78,47008922324669.38,36440749139253,18453483746875.484,0.0237
2021-07-27,4751.31,6273.91,46973937066366.88,36391822469862,18417885747119.543,0.0237
2021-07-26,4925.3,6503.35,48447385173478.15,37568402375355,19086651455449.117,0.023
2021-07-23,5089.23,6719.81,49922314625900.56,38760305984748,19721521530493.734,0.0223
2021-07-22,5151.75,6801.89,50374706498916.1,39153778741614,19957121992324.973,0.0221
2021-07-21,5144.04,6790.98,50224206250632.27,39073558321643,19918739940112.523,0.0222
2021-07-20,5108.99,6741.74,49937758661199.69,38873778219412,19786802198628.8,0.0223
2021-07-19,5113.49,6747.16,50028189533991.16,38924215368361,19809127953903.56,0.0222
2021-07-16,5094.77,6722.11,49924445861995.16,38803499048602,19742677092073.07,0.0223
2021-07-15,5151.46,6792.09,50393245367483.86,39193561875856,19960835800797.45,0.0221
2021-07-14,5083.08,6700.34,49905899097528.21,38728816267093,19688158084566.67,0.0223
2021-07-13,5142.1,6777.87,50513077992439.125,39159608425914,19923214122659.867,0.022
2021-07-12,5132.71,6757.03,50409166965066.22,39059747658319,19890800452879.56,0.0221
2021-07-09,5069.44,6671.81,50017031328414.84,38721636202237,19646761441877.613,0.0222
2021-07-08,5088.26,6690.49,50217535138557.26,38881349978031,19719927951942.78,0.0222
2021-07-07,5140.49,6757.16,50767918248092.12,39295910776246,19930401058406.3,0.0219
2021-07-06,5083.1,6679.83,50387674817500.82,38975252424953,19712000448438.973,0.0221
2021-07-05,5085.79,6678.4,50399948296832.914,38992464411629,19715597155387.055,0.0221
2021-07-02,5081.12,6672.11,50310212884234.97,38957950218929,19701334475268.54,0.0221
2021-07-01,5229.66,6867,51581900783774.266,40010068601116,20279182028652.84,0.0216
2021-06-30,5224.04,6859.06,51530205475839.79,39913274180687,20250397477822.03,0.0216
2021-06-29,5190.54,6811.75,51229072147896.38,39690838171457,20112613200248.65,0.0217
2021-06-28,5251.76,6887.63,51814288426427.016,40132158195271,20351209357839.535,0.0215
2021-06-25,5239.97,6871.85,51802284123534.67,40080677332726,20319327623631.273,0.0215
2021-06-24,5155.97,6756.92,51030195664799.96,39488609042294,19993733124994.37,0.0218
2021-06-23,5147.39,6743.92,50918570019466.46,39384421936906,19962276472860.965,0.0218
2021-06-22,5122.16,6710.15,50760562301267.92,39271142743350,19862463168665.152,0.0219
2021-06-21,5090.39,6668.1,50432341116626.54,38986217210126,19736540868405.125,0.0221
2021-06-18,5102.47,6683.8,50551818713576.65,38997932021522,19785648352598.297,0.022
2021-06-17,5101.89,6680.61,50573062807567.61,39045014125604,19786787929342.7,0.022
2021-06-16,5080.49,6648.22,50506624878198.24,39009013963943,19709064913380.34,0.022
2021-06-15,5166.56,6759.65,51174050628703.04,39531909625852,20031920296800.883,0.0217
2021-06-11,5224.7,6835.59,50335665420236.3,39245523402721,19807995063681.258,0.0223
2021-06-10,5271.47,6894.27,50690804559339.87,39555584565436,19978656807049.355,0.0221
2021-06-09,5236.45,6848.02,50433265608652.22,39335349486499,19846350361287.547,0.0222
2021-06-08,5232.12,6841.14,50363943322068.97,39258340917323,19827602760176.64,0.0223
2021-06-07,5277.63,6900.24,50688053071301.02,39574269894209,19994530768349.754,0.0221
2021-06-04,5282.28,6905.41,50704901217743.77,39595514643492,20014174840471.01,0.0221
2021-06-03,5255.29,6866.66,50490082999174.58,39405383438794,19911183803285.69,0.0222
2021-06-02,5289.97,6910.75,50770156416894.625,39588060111689,20040651802857.78,0.0221
2021-06-01,5341.68,6975.5,51158342338068.4,39887661704598,20235281818301.715,0.0219
2021-05-31,5331.57,6961.77,51071820231337.93,39825301585284,20205007431560.08,0.0219
2021-05-28,5321.09,6947.26,51093675986654.375,39816834847935,20168132366568.613,0.0219
2021-05-27,5338.23,6968.4,51197507145060.46,39923980459754,20232380065568.277,0.0219
2021-05-26,5320.59,6945.19,51077580311847.45,39815172129262,20161555634682.36,0.0219
2021-05-25,5318.48,6942.32,51012819587109.27,39784996082929,20149781361748.883,0.022
2021-05-24,5155.59,6729.62,49589338787445.65,38631714581137,19524825054876.35,0.0226
2021-05-21,5134.15,6701.61,49423551013172.95,38467963500666,19446890373788.17,0.0227
2021-05-20,5186.41,6768.42,49869589527655.3,38815402588683,19644429474286.45,0.0225
2021-05-19,5172.27,6749.67,49778876695547.25,38742095048173,19585787593902.19,0.0225
2021-05-18,5187.6,6768.68,49974218811616.33,38897585569163,19651663534488.137,0.0224
2021-05-17,5184.99,6765.26,49898095702608.07,38828042683142,19639503733011.8,0.0225
2021-05-14,5110.59,6667.31,49318982339609.4,38308613340762,19360838058946.1,0.0227
2021-05-13,4992.97,6513.26,48301165595163.62,37518078519984,18921322165126.02,0.0232
2021-05-12,5044.55,6580.48,48751692476974.19,37843935055497,19116243337930.92,0.023
2021-05-11,5023.06,6552.03,48501190587453.625,37646012129020,19033272653105.71,0.0231
2021-05-10,4992.42,6512.03,48253278529945.09,37397963734181,18915000518110.895,0.0232
2021-05-07,4996.05,6516.59,48187847955661.98,37301141711580,18927483313294.28,0.0232
2021-05-06,5061.12,6601.41,48596819376045.47,37668213446358,19176239728246.54,0.0231
2021-04-30,5123.49,6682.75,49023500623622.6,37997377771307,19403656373508.04,0.0229
2021-04-29,5164.17,6735.65,49546784947681.34,38326259412656,19386059639152.98,0.0225
2021-04-28,5119.24,6677.05,49148889942532.62,38014816218219,19153101653273.35,0.0224
2021-04-27,5090.52,6639.59,48928988507206.03,37808052791001,19015856373872.547,0.0225
2021-04-26,5077.24,6622.27,48841743885732.24,37708590654193,18891572898592.96,0.0225
2021-04-23,5135.45,6697.49,49380250542524.14,38121506018483,19096529785287.812,0.0222
2021-04-22,5089.24,6637.23,49079479777202.38,37832597690995,18902380621122.426,0.0223
2021-04-21,5098.74,6644.41,49202225898004.73,37918851347314,18933836468959.707,0.0224
2021-04-20,5083.37,6624.37,49140463120807.73,37855563526601,18852517774419.65,0.0224
2021-04-19,5087.02,6628.92,49234096694385.52,37898871800028,18865594039289.54,0.0223
2021-04-16,4966.18,6471.46,48277036363297.43,37116921077297,18400646727024.6,0.0227
2021-04-15,4948.97,6449.03,48048761656389.47,36919367766134,18315352332025.96,0.0228
2021-04-14,4980.63,6490.28,48344722553470.41,37150760500543,18430319969487.293,0.0226
2021-04-13,4939.64,6436.87,48068900881281.734,36908711769369,18279657049324.45,0.0228
2021-04-12,4947.75,6447.43,48157121821689.63,37015033646093,18303510161841.72,0.0226
2021-04-09,5035.34,6561.57,48776079980098.88,37509491319210,18601479563430.28,0.0223
2021-04-08,5112.21,6661.74,49424049613677.02,38029272263085,18881111748576.44,0.022
2021-04-07,5103.74,6650.71,49342065561493.01,37964751514538,18852585077072.227,0.022
2021-04-06,5140.34,6698.4,49592254398324.67,38203632582348,18987414219807.836,0.0219
2021-04-02,5161.56,6726.05,49730829395912.86,38368284633100,19062968800357.34,0.0219
2021-04-01,5110.78,6659.88,49381196393588.41,38016530587022,18875658967504.73,0.022
2021-03-31,5048.36,6578.3,48935215522491.22,37619131999880,18638102133749.97,0.0222
2021-03-30,5094.73,6638.63,49222845617457.61,37886018655381,18650866668245.33,0.0219
2021-03-29,5046.88,6576.28,48811752555471.56,37533000844051,18399409139996.54,0.022
2021-03-26,5037.99,6564.7,48622011447773.43,37382497788897,18356609153984.113,0.0224
2021-03-25,4926.35,6419.22,47726792420770.05,36665365449281,17945441355255.918,0.0227
2021-03-24,4928.69,6422.27,47768773389873.71,36704270382102,17961667901300.773,0.0227
2021-03-23,5009.25,6527.24,48467549351931,37235339869005,18255360477808.844,0.0224
2021-03-22,5057.15,6589.67,48880751929269.69,37561043816098,18428009613947.09,0.0223
2021-03-19,5007.09,6524.43,48410333157151.15,37209032110414,18238876504475.457,0.0224
2021-03-18,5141.77,6699.92,49642243200492.58,38173669360313,18724579905469.918,0.0219
2021-03-17,5100.86,6646.62,49345664176592.13,37895194192828,18568330536812.836,0.022
